ibge7,mun,abacate,abacaxi,alho,amendoim,arroz,aveia,banana,batata_doce,batata_inglesa,cafe_total,cafe_arab,cana,feijao,girassol,laranja,maracuja,milho,soja,sorgo,tomate,trigo,uva
4304101,Campos Borges,0,0,0,0,0,20,0,78,0,0,0,27,57,0,384,0,675,30002,0,20,1152,25
4304200,Candelária,204,35,105,32,43897,0,132,1650,654,0,0,160,796,0,324,0,24288,61740,0,240,180,85
4304309,Cândido Godói,54,16,35,160,0,0,16,295,605,0,0,260,199,0,286,0,7379,31598,0,0,2441,130
4304358,Candiota,0,0,0,0,5153,0,0,0,0,0,0,0,268,0,54,0,887,25955,602,0,0,4375
4304408,Canela,0,0,0,0,0,0,0,200,48,0,0,233,105,0,137,0,525,0,0,0,0,630
4304507,Canguçu,0,0,1575,120,5494,0,0,5600,2640,0,0,0,5220,0,1200,0,29030,99317,0,4800,0,250
4304606,Canoas,0,0,0,0,2184,0,0,0,0,0,0,0,0,0,0,0,0,232,0,126,0,0
4304614,Canudos do Vale,0,0,0,0,0,0,21,52,16,0,0,288,97,0,515,0,550,0,0,0,0,74
4304622,Capão Bonito do Sul,0,0,70,0,0,300,0,35,2525,0,0,0,325,0,0,0,15142,97187,0,0,4125,30
4304630,Capão da Canoa,0,0,0,0,257,0,0,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0
4304655,Capão do Cipó,0,0,0,42,0,2800,0,0,0,0,0,173,174,0,350,0,3557,170073,0,0,4379,0
4304663,Capão do Leão,0,0,0,0,53534,0,0,11,0,0,0,0,35,0,949,0,696,28814,0,0,0,0
4304671,Capivari do Sul,0,0,0,0,93779,0,0,9,0,0,0,0,2,0,0,0,25,6227,0,0,0,0
4304689,Capela de Santana,0,0,0,0,10800,0,5,49,0,0,0,225,9,0,1632,0,38,0,0,62,0,100
4304697,Capitão,0,0,0,0,0,0,0,127,0,0,0,54,135,0,143,0,109,0,0,0,0,31
4304705,Carazinho,9,0,20,0,0,900,0,115,0,0,0,0,263,0,108,0,9642,157394,0,21,3524,100
4304713,Caraá,0,0,105,116,1828,0,144,3750,72,0,0,700,1427,0,126,0,900,114,0,336,0,480
4304804,Carlos Barbosa,113,0,90,35,0,0,48,764,522,0,0,65,225,0,168,0,1754,0,0,513,0,3234
4304853,Carlos Gomes,0,0,168,35,2,0,0,108,56,0,0,56,651,0,193,0,2856,10260,0,0,462,48
4304903,Casca,0,0,0,4,0,0,0,13,6,0,0,0,4,0,50,0,18000,28305,0,60,784,600
4304952,Caseiros,0,0,0,0,0,360,0,23,7520,0,0,0,193,0,20,0,3060,36011,0,120,123,2313
4305009,Catuípe,0,0,0,144,0,1310,0,62,0,0,0,168,937,22,2210,0,8834,109685,0,71,3000,1500
4305108,Caxias do Sul,85,0,3000,32,0,0,0,500,54,0,0,168,24,0,1627,0,18918,540,0,25480,0,89461
4305116,Centenário,0,0,156,160,11,150,0,240,150,0,0,260,906,0,754,0,3400,21546,0,150,965,293
4305124,Cerrito,0,0,40,35,1630,0,0,288,0,0,0,0,180,0,645,0,2200,17325,0,0,0,0
4305132,Cerro Branco,60,0,42,62,5250,0,39,440,270,0,0,1200,568,0,218,0,2542,3293,0,120,40,174
4305157,Cerro Grande,0,0,108,18,0,0,0,120,27,0,0,9,162,0,270,0,7131,10118,0,0,1094,42
4305173,Cerro Grande do Sul,0,0,622,12,4012,0,12,2442,94,0,0,90,1803,0,88,0,7014,272,0,210,0,280
4305207,Cerro Largo,18,16,84,159,0,0,52,196,216,0,0,163,229,0,262,0,5576,17146,0,100,1937,260
4305306,Chapada,0,0,96,196,3,570,0,270,390,0,0,189,560,0,253,0,20224,144659,0,74,4200,1150
4305355,Charqueadas,0,0,0,0,30299,10,0,10,0,0,0,0,9,0,54,0,299,3838,0,0,0,30
4305371,Charrua,0,0,0,32,0,300,0,150,15,0,0,25,145,0,225,0,3470,33043,0,225,221,1440
4305405,Chiapetta,0,0,0,72,0,3725,0,79,36,0,0,21,132,0,119,0,18586,98342,105,0,3900,360
4305439,Chuí,0,0,0,0,25905,0,0,91,40,0,0,0,9,0,0,0,73,2464,0,20,0,0
4305447,Chuvisca,0,0,79,32,32,0,9,1467,206,0,0,82,1152,0,180,0,5511,44,1,13,0,133
4305454,Cidreira,0,0,0,0,4135,0,0,9,0,0,0,0,1,0,0,0,59,931,0,0,0,0
4305504,Ciríaco,0,0,12,19,0,360,0,110,72,0,0,0,263,0,48,0,5252,43978,0,54,225,130
4305587,Colinas,33,0,48,17,0,0,35,56,69,0,0,122,43,0,108,0,1210,1534,0,23,20,627
4305603,Colorado,0,0,0,0,0,0,0,109,0,0,0,34,239,0,190,0,8558,76337,0,25,4480,132
4305702,Condor,0,0,0,14,0,3500,0,92,0,0,0,45,433,0,12,0,11131,110432,0,75,3900,0
4305801,Constantina,9,0,0,70,0,144,0,390,0,0,0,400,310,0,3750,0,4460,34727,0,44,1179,792
4305835,Coqueiro Baixo,0,0,0,0,0,0,0,129,0,0,0,54,49,0,123,0,556,58,0,0,0,240
4305850,Coqueiros do Sul,9,0,0,28,0,100,0,36,30,0,0,28,68,0,216,0,5211,52124,0,20,646,100
4305871,Coronel Barros,0,0,0,24,0,218,0,106,0,0,0,53,16,0,115,0,1726,36947,0,0,3000,135
4305900,Coronel Bicaco,0,0,96,23,0,2240,0,96,16,0,0,44,413,0,80,0,16271,119900,0,0,3600,80
4305934,Coronel Pilar,50,0,76,10,0,0,25,451,436,0,0,26,88,0,414,0,847,0,0,1029,0,21027
4305959,Cotiporã,44,0,0,12,0,0,102,26,0,0,0,143,18,0,443,0,3217,819,0,80,0,31452
4305975,Coxilha,0,0,0,12,0,1680,0,0,0,0,0,0,545,0,25,0,10250,151200,0,50,4050,140
4306007,Crissiumal,113,67,63,99,0,225,300,480,228,0,0,360,142,0,400,0,8536,26460,0,90,3121,364
4306056,Cristal,0,0,0,6,30000,0,5,468,379,0,0,15,100,0,125,0,2819,24405,0,90,0,63
4306072,Cristal do Sul,0,0,0,32,2,0,0,359,17,0,0,140,323,0,101,0,6314,10305,0,22,1027,245
4306106,Cruz Alta,0,0,0,0,0,2070,0,36,0,0,0,12,2907,0,40,0,34312,303297,0,30,10584,36
4306130,Cruzaltense,0,0,180,48,0,48,0,72,32,0,0,134,1760,0,70,0,1875,26570,0,60,690,969
4306205,Cruzeiro do Sul,127,0,180,137,3805,0,173,780,742,0,0,432,1161,0,796,0,4558,13084,0,153,242,118
4306304,David Canabarro,0,0,0,25,0,78,0,99,1650,0,0,15,810,0,180,0,2569,20844,0,80,142,1159
4306320,Derrubadas,0,0,42,18,0,225,20,300,0,0,0,66,65,0,80,0,6955,26056,0,30,1836,85
4306353,Dezesseis de Novembro,7,0,24,30,0,36,11,78,8,0,0,108,54,0,58,0,1619,3003,0,32,187,63
4306379,Dilermando de Aguiar,0,0,14,8,12912,0,0,63,0,0,0,30,10,0,210,0,655,58848,0,0,0,405
4306403,Dois Irmãos,0,0,0,5,1,0,21,215,56,0,0,335,270,0,120,0,270,0,0,105,0,164
4306429,Dois Irmãos das Missões,0,0,0,0,0,1200,0,15,0,0,0,5,221,0,15,0,11105,60051,0,0,1248,19
4306452,Dois Lajeados,0,0,52,11,3,0,48,191,55,0,0,143,63,0,304,0,2712,2986,0,142,8,15730
4306502,Dom Feliciano,0,0,0,8,148,0,10,2381,199,0,0,15,804,0,340,0,10416,1761,0,108,0,954
4306551,Dom Pedro de Alcântara,0,16,0,20,437,0,9800,0,0,0,0,144,55,0,33,288,0,0,0,2420,0,90
4306601,Dom Pedrito,0,0,0,0,310140,0,0,0,0,0,0,0,0,0,8,0,4601,238448,672,0,0,3432
4306700,Dona Francisca,0,0,0,36,17210,0,0,312,0,0,0,105,108,0,120,0,1257,1474,0,0,0,50
4306734,Doutor Maurício Cardoso,35,150,77,330,6,0,219,135,82,0,0,144,53,82,187,0,21865,38002,0,108,4565,474
4306759,Doutor Ricardo,0,0,0,0,0,0,0,108,0,0,0,216,54,0,174,0,3089,87,0,0,7,389
4306767,Eldorado do Sul,0,0,0,0,67196,0,0,972,0,0,0,210,101,0,368,0,377,6000,0,0,0,0
4306809,Encantado,28,0,108,52,0,0,183,741,10,0,0,540,162,0,326,0,2104,1197,0,28,0,485
4306908,Encruzilhada do Sul,0,0,0,12,7980,0,0,1684,150,0,0,0,2346,0,192,0,4929,119341,0,105,315,23868
4306924,Engenho Velho,0,0,20,14,0,0,0,288,40,0,0,35,211,0,500,0,1216,20790,0,20,891,90
4306932,Entre-Ijuís,0,8,28,48,0,1080,11,390,0,0,0,54,402,34,400,0,14220,95146,0,36,4590,225
4306957,Entre Rios do Sul,0,0,0,8,0,227,0,0,0,0,0,20,240,0,0,0,1232,25485,0,60,292,520
4306973,Erebango,16,0,0,2,6,585,0,120,170,0,0,2,163,0,58,0,3076,30997,0,50,932,630
4307005,Erechim,0,0,55,90,0,75,0,357,175,0,0,374,277,0,875,0,3877,33060,0,1200,1052,4320
4307054,Ernestina,0,0,0,0,0,900,0,0,0,0,0,0,31,0,0,0,605,57691,0,0,486,16
4307104,Herval,0,0,0,21,4491,0,0,400,192,0,0,0,1188,0,300,0,4399,35244,0,0,0,0
4307203,Erval Grande,0,0,108,70,2,0,0,100,54,0,0,196,132,0,960,0,3283,8165,0,0,594,300
4307302,Erval Seco,0,0,45,16,0,432,0,198,0,0,0,216,539,0,90,0,11577,48838,0,0,1560,135
4307401,Esmeralda,0,0,2880,0,0,1200,0,40,13470,0,0,0,7674,0,0,0,13440,92070,0,138,2228,32
4307450,Esperança do Sul,22,42,35,44,0,0,136,160,16,0,0,192,170,0,180,0,5184,12825,0,30,510,91
4307500,Espumoso,0,0,70,74,0,1540,0,400,72,0,0,35,906,0,1596,0,4548,209984,0,115,4942,150
4307559,Estação,0,0,0,5,0,340,0,90,0,0,0,16,51,0,12,0,555,21489,0,0,338,120
4307609,Estância Velha,22,0,0,0,0,0,0,72,0,0,0,102,23,0,270,0,17,0,0,200,0,72
4307708,Esteio,0,0,0,0,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307807,Estrela,0,0,0,0,0,0,87,78,132,0,0,720,135,0,845,0,7284,5005,0,0,246,77
4307815,Estrela Velha,0,0,63,54,0,600,0,165,40,0,0,20,768,0,160,0,4241,46820,0,40,900,119
4307831,Eugênio de Castro,0,0,0,144,0,1125,0,47,0,0,0,72,47,0,77,0,10388,88162,0,0,6000,50
4307864,Fagundes Varela,0,0,12,40,0,0,0,59,18,0,0,7,28,0,115,0,4156,2457,0,113,2,7060
4307906,Farroupilha,0,0,3600,24,0,0,0,160,300,0,0,0,120,0,1320,0,1705,0,0,3500,0,70203
4308003,Faxinal do Soturno,0,0,0,16,12664,0,95,223,0,0,0,79,45,0,123,0,304,4198,0,0,9,105
4308052,Faxinalzinho,0,0,20,24,0,0,0,36,12,0,0,56,243,0,0,0,1633,18236,0,15,420,60
4308078,Fazenda Vilanova,0,0,0,0,0,0,0,38,315,0,0,0,23,0,106,0,839,1444,0,80,135,132
4308102,Feliz,0,0,0,0,0,0,26,966,11,0,0,268,31,0,74,0,320,0,0,1421,0,351
4308201,Flores da Cunha,0,0,3906,25,0,0,0,190,62,0,0,0,95,0,348,0,1225,0,0,1621,0,146078
4308250,Floriano Peixoto,0,0,0,45,0,270,0,375,0,0,0,240,288,0,40,0,4977,18468,0,150,458,1800
4308300,Fontoura Xavier,0,0,24,14,0,76,0,83,176,0,0,0,480,0,0,0,4746,18324,0,0,234,105
4308409,Formigueiro,50,0,0,16,53807,0,48,100,0,0,0,45,20,0,331,0,627,19487,0,120,0,240
4308433,Forquetinha,0,0,48,17,0,0,42,335,44,0,0,130,162,0,53,0,1288,315,0,0,0,10
4308458,Fortaleza dos Valos,0,0,0,22,0,0,0,123,0,0,0,29,1295,0,185,0,8904,125230,0,0,2730,227
4308508,Frederico Westphalen,0,0,56,22,19,0,25,347,21,0,0,600,1316,0,270,0,12171,17095,0,264,625,729
4308607,Garibaldi,56,0,84,6,0,0,0,105,32,0,0,0,38,0,199,0,920,0,0,431,0,56250
4308656,Garruchos,0,0,0,0,2265,227,0,42,0,0,0,127,0,130,178,0,3229,44321,0,0,2012,37
4308706,Gaurama,0,0,35,48,0,0,0,540,384,0,0,110,248,0,244,0,3150,29754,0,375,603,600
4308805,General Câmara,0,0,0,0,11636,0,0,317,2475,0,0,44,168,0,150,0,3767,17136,0,292,360,667
4308854,Gentil,0,0,0,24,0,63,0,88,96,0,0,20,32,0,40,0,1451,42016,0,130,446,166
4308904,Getúlio Vargas,0,0,0,40,0,252,0,660,90,0,0,0,663,0,212,0,5273,48165,0,690,1887,720
4309001,Giruá,12,0,90,56,0,1200,22,468,8,0,0,113,722,189,240,0,18579,210643,0,108,10560,225
4309050,Glorinha,0,0,0,0,11360,0,0,26,0,0,0,135,53,0,508,0,105,2228,0,90,0,0
4309100,Gramado,0,0,0,0,0,0,32,844,136,0,0,168,68,0,117,0,2100,0,0,630,0,1458
4309126,Gramado dos Loureiros,0,0,0,600,0,0,0,75,36,0,0,190,500,0,650,0,1974,18308,0,45,450,252
4309159,Gramado Xavier,0,0,32,12,10,0,0,669,81,0,0,0,1165,0,107,0,2340,8079,0,0,5,576
4309209,Gravataí,0,0,0,0,2730,0,0,0,0,0,0,120,24,0,250,0,13,0,0,60,0,0
4309258,Guabiju,0,0,48,48,0,58,0,122,141,0,0,26,126,0,101,0,3199,19699,0,160,45,678
4309308,Guaíba,0,0,0,0,24145,0,0,11904,0,0,0,0,48,0,0,0,69,229,0,0,0,0
4309407,Guaporé,20,0,46,33,1,8,19,531,88,0,0,219,178,0,1283,0,5339,15201,0,660,270,8125
4309506,Guarani das Missões,18,0,12,80,0,450,44,187,18,0,0,315,486,0,400,0,6300,55642,0,36,2250,225
4309555,Harmonia,0,0,0,0,0,0,0,0,0,0,0,340,6,0,7025,0,200,0,0,0,0,36
4309571,Herveiras,0,0,0,11,0,0,0,220,87,0,0,6,546,0,35,0,3143,234,0,0,0,36
4309605,Horizontina,35,18,69,83,0,0,282,135,14,0,0,187,62,198,169,0,15814,31781,0,180,1522,237
4309654,Hulha Negra,0,0,0,0,6231,0,0,0,0,0,0,0,0,0,109,0,426,28368,1506,0,0,175
4309704,Humaitá,14,0,84,22,0,300,48,56,39,0,0,27,62,0,180,0,5018,19278,0,0,3749,73
4309753,Ibarama,179,0,63,135,20,0,23,990,1360,0,0,900,1080,0,150,0,8070,2911,0,132,0,1926
4309803,Ibiaçá,0,0,0,70,0,600,0,200,468,0,0,15,285,0,75,0,8583,67859,0,563,1393,540
4309902,Ibiraiaras,0,0,945,10,0,800,0,94,26475,0,0,0,680,0,270,0,14887,35050,0,0,371,2560
4309951,Ibirapuitã,0,0,0,23,0,1368,0,66,36,0,0,15,122,0,126,0,962,40618,0,0,344,180
4310009,Ibirubá,0,0,0,42,14,1426,0,184,156,0,0,34,666,0,220,0,6063,171876,0,0,6321,120
4310108,Igrejinha,44,0,45,10,0,0,117,74,126,0,0,105,72,0,109,0,212,21,0,19,0,402
4310207,Ijuí,0,0,0,180,0,3600,0,360,0,0,0,343,509,0,1980,0,2404,149777,0,616,4200,1313
4310306,Ilópolis,0,0,20,3,2,0,0,340,21,0,0,10,149,0,342,0,2683,240,0,120,0,281
4310330,Imbé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310363,Imigrante,49,0,0,14,0,0,0,102,832,0,0,360,162,0,1024,0,538,190,0,201,0,1126
4310405,Independência,12,0,26,61,30,960,104,162,71,0,0,96,280,165,244,0,12045,65082,0,72,5326,255
4310413,Inhacorá,0,0,0,0,0,262,0,44,0,0,0,11,149,0,35,0,4166,23001,0,0,2250,30
4310439,Ipê,0,0,33440,135,0,203,0,162,1800,0,0,18,6750,0,65,0,12261,23943,0,1192,750,9125
4310462,Ipiranga do Sul,0,0,0,12,0,196,0,80,7,0,0,0,8,0,24,0,1775,39900,0,70,2400,50
4310504,Iraí,56,24,21,25,13,0,301,152,2,0,0,200,522,0,594,0,14791,14866,0,120,280,863
4310538,Itaara,0,0,0,0,0,0,0,35,1260,0,0,16,800,0,84,0,1574,10821,0,0,283,975
4310553,Itacurubi,0,0,0,0,4842,0,0,72,0,0,0,168,0,0,211,0,967,25767,0,0,2560,0
4310579,Itapuca,0,0,20,2,0,25,16,77,10,0,0,54,104,0,103,0,1137,14881,0,60,45,218
4310603,Itaqui,0,0,0,0,453338,540,0,420,0,0,0,0,0,90,207,0,14903,63263,0,180,9000,101
4310652,Itati,0,112,0,0,0,0,1680,160,0,0,0,1070,156,0,330,35,216,0,0,1612,0,72
4310702,Itatiba do Sul,0,0,100,56,0,0,0,1482,54,0,0,1975,236,0,3149,0,4900,2281,0,75,104,480
4310751,Ivorá,0,0,0,36,316,225,0,197,110,0,0,75,679,0,1120,0,1359,12340,0,250,177,788
4310801,Ivoti,34,0,0,0,0,0,15,117,14,0,0,855,45,0,240,0,147,0,0,375,0,720
4310850,Jaboticaba,0,0,42,72,0,560,0,240,72,0,0,149,1017,0,225,0,4200,18240,0,16,1020,70
4310876,Jacuizinho,0,0,0,24,0,35,0,185,0,0,0,21,192,0,225,0,5960,62363,0,0,897,16
4310900,Jacutinga,0,0,32,19,0,1050,0,141,0,0,0,225,16,0,175,0,4248,49167,0,25,1149,450
4311007,Jaguarão,0,0,20,0,133768,900,0,299,27,0,0,0,36,0,45,0,1176,139050,0,0,2880,0
4311106,Jaguari,0,0,0,0,14075,0,0,428,0,0,0,7979,982,0,911,0,5462,16333,0,0,0,2543
4311122,Jaquirana,0,0,0,0,0,0,0,0,0,0,0,0,215,0,54,0,1548,150,0,0,0,1248
4311130,Jari,0,0,0,0,0,166,0,468,0,0,0,70,611,0,300,0,5239,139608,0,120,3510,97
4311155,Jóia,0,0,0,54,0,3143,0,193,0,0,0,140,1926,0,587,0,11764,243852,0,0,7560,350
4311205,Júlio de Castilhos,0,0,28,16,0,1800,0,125,0,0,0,21,473,0,480,0,6540,312490,0,120,3542,630
4311239,Lagoa Bonita do Sul,0,0,21,14,0,0,0,416,78,0,0,96,272,0,98,0,2160,5214,0,100,17,308
4311254,Lagoão,0,0,63,11,0,800,0,880,300,0,0,12,754,0,175,0,4140,22638,0,176,160,97
4311270,Lagoa dos Três Cantos,0,0,0,43,0,368,0,26,0,0,0,8,76,0,36,0,2105,36832,0,28,1500,81
4311304,Lagoa Vermelha,0,0,46,0,0,2813,0,150,39100,0,0,0,1770,0,251,0,19355,175352,0,27,7155,866
4311403,Lajeado,0,0,0,21,0,0,31,381,0,0,0,693,97,0,147,0,1343,1764,0,102,126,0
4311429,Lajeado do Bugre,0,0,108,49,0,36,0,571,84,0,0,54,1656,0,96,0,7596,9120,0,0,549,6
4311502,Lavras do Sul,0,0,0,0,20682,0,0,0,0,0,0,0,0,0,21,0,333,53874,0,0,0,120
4311601,Liberato Salzano,0,0,72,72,0,10,0,184,125,0,0,158,2281,0,6431,0,6720,15675,0,150,400,420
4311627,Lindolfo Collor,0,0,0,3,0,0,0,195,0,0,0,428,84,0,1800,0,418,0,0,160,0,32
4311643,Linha Nova,99,0,0,23,5,0,30,540,150,0,0,180,135,0,248,0,192,0,0,840,0,95
4311700,Machadinho,0,0,0,72,28,146,0,135,0,0,0,203,114,0,96,0,1945,44682,0,0,702,134
4311718,Maçambará,0,0,0,0,96438,0,0,74,0,0,0,0,0,0,53,0,14400,86813,0,0,8571,196
4311734,Mampituba,0,18,28,40,5400,0,26291,106,0,0,0,504,520,0,68,3120,322,0,0,2011,0,75
4311759,Manoel Viana,0,0,0,0,18058,330,0,253,0,0,0,0,0,97,220,0,10882,105963,0,0,2190,0
4311775,Maquiné,0,0,0,40,1911,0,6480,473,0,0,0,280,1049,0,450,255,3498,0,0,750,0,270
4311791,Maratá,0,0,0,0,0,0,26,12,0,0,0,196,49,0,1829,0,249,0,0,0,0,60
4311809,Marau,0,0,0,18,0,0,0,356,200,0,0,44,206,0,200,0,4763,157880,0,150,2837,720
4311908,Marcelino Ramos,0,0,114,144,0,0,0,300,51,0,0,3276,383,0,1384,0,5520,9431,0,60,662,600
4311981,Mariana Pimentel,0,0,59,16,4722,0,10,9922,19,0,0,50,347,0,215,0,513,507,0,45,0,140
4312005,Mariano Moro,0,0,14,36,0,0,0,78,13,0,0,245,63,0,3960,0,3192,2464,0,90,100,450
4312054,Marques de Souza,0,0,0,24,0,0,122,258,240,0,0,495,486,0,242,0,1507,1004,0,92,12,572
4312104,Mata,0,0,0,0,10367,0,0,0,0,0,0,53,882,0,423,0,2662,6703,0,0,0,504
4312138,Mato Castelhano,0,0,0,10,20,0,0,0,128,0,0,0,144,0,60,0,2382,36288,0,100,630,82
4312153,Mato Leitão,0,0,17,17,0,0,16,122,0,0,0,67,45,0,212,0,6598,1547,0,0,65,0
4312179,Mato Queimado,0,0,12,40,0,108,11,31,66,0,0,6,51,0,32,0,4914,20220,0,32,781,203
4312203,Maximiliano de Almeida,0,0,0,0,0,0,0,40,0,0,0,74,215,0,1776,0,3689,20873,0,60,1327,919
4312252,Minas do Leão,0,0,0,0,12344,0,0,45,0,0,0,0,0,0,0,0,435,25863,0,0,540,0
4312302,Miraguaí,0,0,48,25,0,56,0,110,5,0,0,165,508,0,480,0,1088,13099,0,0,1152,56
4312351,Montauri,19,0,20,9,0,100,0,122,24,0,0,42,22,0,36,0,3227,9822,0,40,197,260
4312377,Monte Alegre dos Campos,0,0,240,14,0,90,0,37,60,0,0,0,3708,0,180,0,3805,10217,0,12,150,21900
4312385,Monte Belo do Sul,99,0,84,15,0,0,14,216,0,0,0,53,90,0,113,0,633,0,0,180,0,58210
4312401,Montenegro,54,0,0,19,1894,0,0,247,9,0,0,1346,169,0,5087,0,671,0,0,77,0,196
4312427,Mormaço,0,0,0,0,0,540,0,0,0,0,0,20,144,0,108,0,1350,31933,0,0,1418,162
4312443,Morrinhos do Sul,0,0,0,0,7978,0,39249,59,0,0,0,360,42,0,44,88,86,0,0,1260,0,0
4312450,Morro Redondo,0,0,0,26,0,0,0,1875,1064,0,0,0,186,0,537,0,1865,2280,0,240,0,90
4312476,Morro Reuter,60,0,0,11,3,0,116,300,450,0,0,270,333,0,458,0,810,0,0,105,0,243
4312500,Mostardas,0,0,0,0,211737,0,0,64,0,0,0,0,240,0,0,0,301,18872,0,8,0,0
4312609,Muçum,13,0,0,83,0,0,0,312,0,0,0,1728,65,0,758,0,2726,1606,0,153,36,1758
4312617,Muitos Capões,0,0,4000,0,0,11200,0,0,14738,0,0,0,10613,0,0,0,85680,178563,0,202,29700,1194
4312625,Muliterno,0,0,90,20,0,0,0,238,10100,0,0,0,459,0,0,0,2880,9821,0,180,61,1539
4312658,Não-Me-Toque,9,0,40,28,0,480,0,86,360,0,0,165,207,0,152,0,11674,92184,0,53,4700,300
4312674,Nicolau Vergueiro,0,0,0,0,0,54,0,33,0,0,0,0,20,0,149,0,365,40544,0,0,1078,128
4312708,Nonoai,0,0,54,36,0,900,105,144,12,0,0,680,1503,0,324,0,11447,62243,0,40,2002,40
4312757,Nova Alvorada,0,0,20,6,1,617,0,128,39,0,0,102,108,0,219,0,2471,18460,0,60,360,975
4312807,Nova Araçá,0,0,0,8,0,26,0,52,25,0,0,30,8,0,120,0,5675,1616,0,260,42,765
4312906,Nova Bassano,0,0,76,22,0,0,0,36,22,0,0,40,72,0,585,0,15578,7011,0,23358,90,4200
4312955,Nova Boa Vista,0,0,10,28,0,90,0,14,70,0,0,90,54,0,1080,0,2567,15418,0,20,1296,150
4313003,Nova Bréscia,0,0,36,7,0,0,37,59,0,0,0,130,286,0,169,0,579,68,0,0,0,1454
4313011,Nova Candelária,16,75,120,165,0,0,17,324,552,0,0,21,49,0,114,0,1864,8976,0,80,913,133
4313037,Nova Esperança do Sul,0,0,0,36,1260,0,0,84,0,0,0,191,20,0,288,0,1633,10695,0,0,0,386
4313060,Nova Hartz,0,0,60,25,0,0,96,864,210,0,0,164,315,0,228,0,315,0,0,30,0,96
4313086,Nova Pádua,0,0,5760,20,0,0,0,32,45,0,0,0,21,0,192,0,640,0,0,2340,0,39967
4313102,Nova Palma,0,0,35,152,844,22,315,406,364,0,0,26,2100,0,900,0,1854,23246,0,500,443,1800
4313201,Nova Petrópolis,0,0,144,48,0,0,0,918,252,0,0,49,516,0,1020,36,4520,0,0,1920,0,2388
4313300,Nova Prata,7,0,0,24,0,17,0,260,60,0,0,15,29,0,170,0,5283,6979,0,1344,41,3810
4313334,Nova Ramada,0,0,0,24,0,1956,0,23,0,0,0,11,0,0,18,0,3020,50866,0,0,3500,45
4313359,Nova Roma do Sul,0,0,2280,108,0,0,0,750,40,0,0,108,100,0,512,0,2800,45,0,2800,6,24540
4313375,Nova Santa Rita,0,0,0,0,21294,0,0,0,0,0,0,0,62,0,248,0,26,0,0,270,0,0
4313391,Novo Cabrais,60,0,21,8,8631,0,9,264,60,0,0,910,102,0,114,0,2925,18065,0,100,150,61
4313409,Novo Hamburgo,81,0,0,12,0,0,65,3240,18,0,0,3060,641,0,3384,0,1716,180,0,285,0,221
4313425,Novo Machado,35,125,103,231,0,180,689,243,36,0,0,21,304,0,579,0,16777,30676,0,144,1704,666
4313441,Novo Tiradentes,0,0,180,29,0,72,0,128,30,0,0,32,396,0,180,0,4159,6145,0,0,948,123
4313466,Novo Xingu,0,0,0,14,0,8,0,48,0,0,0,55,66,0,900,0,1386,12527,0,0,380,84
4313490,Novo Barreiro,0,0,126,72,0,240,0,144,360,0,0,19,514,0,150,0,2808,15209,0,120,1200,112
4313508,Osório,0,26,21,20,21736,0,1560,234,0,0,0,216,102,0,151,25,81,4176,0,158,0,21
4313607,Paim Filho,0,0,0,42,0,23,0,180,0,0,0,180,161,0,488,0,4998,16524,0,150,262,600
4313656,Palmares do Sul,0,0,0,0,93503,0,0,51,0,0,0,0,15,0,0,0,252,20704,0,0,0,0
4313706,Palmeira das Missões,15,0,56,24,0,4480,41,540,264,0,0,330,2356,600,840,0,48216,297321,98,216,12582,210
4313805,Palmitinho,90,0,84,22,0,0,86,283,21,0,0,100,306,0,134,0,2507,1139,0,36,37,102
4313904,Panambi,0,0,0,28,0,949,0,1157,0,0,0,111,160,0,491,0,7617,108896,0,90,4347,165
4313953,Pantano Grande,0,0,27,0,28509,0,0,0,0,0,0,0,229,0,52,0,2070,34547,0,0,504,50
4314001,Paraí,11,0,2,12,0,0,0,259,10,0,0,15,90,0,25,0,4094,3876,0,105,144,1080
4314027,Paraíso do Sul,60,0,42,162,21159,0,28,440,800,0,0,80,590,0,100,0,8886,8232,0,80,0,66
4314035,Pareci Novo,0,0,0,0,0,0,0,12,0,0,0,33,4,0,3258,0,92,0,0,0,0,150
4314050,Parobé,0,0,0,10,0,0,13,74,0,0,0,420,126,0,241,0,175,147,0,0,0,105
4314068,Passa Sete,0,0,42,19,0,0,18,154,290,0,0,80,498,0,102,0,5040,12348,0,80,40,178
4314076,Passo do Sobrado,0,0,66,15,2820,0,33,439,16,0,0,126,483,0,81,0,4379,15312,0,32,0,47
4314100,Passo Fundo,0,0,63,20,0,1080,0,40,0,0,0,18,134,0,117,0,3960,157466,0,0,972,108
4314134,Paulo Bento,0,0,0,24,0,150,0,108,120,0,0,0,120,0,98,0,6275,25200,0,40,750,1000
4314159,Paverama,0,0,0,6,0,0,0,95,60,0,0,24,56,0,975,0,2001,1618,0,91,36,35
4314175,Pedras Altas,0,0,0,0,15124,0,0,0,0,0,0,0,54,0,83,0,389,47677,0,0,0,45
4314209,Pedro Osório,0,0,0,0,26975,0,0,0,0,0,0,0,5,0,0,0,571,26404,0,0,0,0
4314308,Pejuçara,0,0,0,0,0,1584,0,100,39,0,0,12,1189,0,31,0,6642,130046,0,60,5746,100
