ibge7,meso,nome_meso,micro,nome_micro,mun,tx_mort_acid_15_29,tx_mort_hom_15_29,tx_mort_mama,tx_mort_inf,existe_conselho_saude,tx_analf_25m,prop_fund_25m,perc_med_25m,tx_med_adeq,tx_med_lab,existe_conselho_educ,tx_crimes_pat,tx_crimes_pes,tx_hom,existe_uni_infra,perc_energia,perc_banagua,perc_esgoto,perc_lixo,pop_total,pop_masc,pop_fem,raz_dep,tx_urb,tx_fec,esp_vida,rdpc,renocup,perc_rdpc_140,fam_pbf,tx_emp_form,rend_pc_form,pib_pc,perc_agro,perc_serv,tx_ativ_18m
3138658,3102,Norte de Minas,31007,Montes Claros,Lontra,42.25,0.0,0.0,20.2,Sim,29.1,30.3,21.41,42.9,100.0,Sim,0.0,0.0,0.0,Não,99.44,72.58,0.32,86.52,8401,4370,4027,54.4,67.05,2.16,73.0,312.77,457.73,30.93,1077,5.9,24.65,4058.93,44.28,35.7,61.15
3138674,3112,Zona da Mata,31061,Manhuaçu,Luisburgo,0.0,53.88,0.0,12.5,Não,19.4,18.4,11.08,46.2,100.0,Sim,0.0,48.1,32.0,Não,99.65,98.18,26.68,99.81,6236,3224,3010,51.62,29.45,2.14,74.0,355.95,532.01,32.91,531,6.5,32.71,9470.88,74.38,17.71,69.53
3138682,3102,Norte de Minas,31007,Montes Claros,Luislândia,0.0,0.0,0.0,10.2,Não,26.0,19.9,11.35,51.6,100.0,Sim,0.0,0.0,0.0,Não,95.5,64.18,,89.83,6405,3293,3107,59.19,46.7,2.48,73.0,273.73,416.0,45.13,768,10.5,44.9,4905.5,46.11,34.2,55.8
3138708,3111,Campo das Vertentes,31057,Lavras,Luminárias,0.0,0.0,0.0,0.0,Sim,11.4,30.2,19.93,45.4,100.0,Sim,0.0,18.4,0.0,Não,99.51,97.77,72.31,99.21,5425,2789,2601,47.67,76.84,2.1,74.0,474.29,756.06,9.89,427,27.5,133.43,9262.44,37.45,25.25,64.41
3138807,3106,Central Mineira,31026,Bom Despacho,Luz,23.18,0.0,11.4,17.78,Sim,10.0,40.1,27.33,44.2,90.9,Sim,40.0,28.5,0.0,Não,99.93,98.59,84.95,99.64,17492,8716,8770,42.42,89.84,1.93,75.0,720.88,1142.08,5.62,1066,26.4,162.41,16021.39,20.85,38.43,69.07
3138906,3104,Vale do Mucuri,31016,Nanuque,Maxacalis,0.0,0.0,0.0,21.28,Sim,29.5,29.0,20.22,49.0,100.0,Sim,28.6,43.0,0.0,Não,96.79,91.57,75.77,95.61,6974,3609,3367,58.9,82.41,2.56,72.0,350.63,600.45,25.28,877,10.1,49.39,5901.0,29.98,37.36,59.18
3139003,3110,Sul/Sudoeste de Minas,31049,Alfenas,Machado,29.54,37.86,15.51,18.48,Não,10.1,38.9,25.19,63.4,97.3,Sim,69.7,28.4,10.3,Não,99.85,99.62,80.15,99.68,38684,19342,19346,45.24,82.89,2.0,76.0,701.58,1149.12,7.62,2073,31.5,193.96,18508.77,32.98,30.27,70.36
3139102,3111,Campo das Vertentes,31058,São João Del Rei,Madre de Deus de Minas,0.0,0.0,0.0,20.83,Sim,8.1,41.2,26.42,52.8,100.0,Sim,20.3,0.0,0.0,Não,99.62,98.94,76.38,98.02,4898,2323,2340,44.69,76.1,1.64,76.0,508.21,849.21,16.79,406,15.3,82.69,11167.89,41.82,34.5,60.97
3139201,3104,Vale do Mucuri,31015,Teófilo Otoni,Malacacheta,20.66,0.0,0.0,18.8,Sim,32.7,26.5,16.45,40.0,100.0,Sim,63.9,58.5,26.6,Não,96.51,76.31,53.31,86.2,18787,9159,9617,57.83,62.94,2.25,71.0,353.28,588.05,34.45,2037,9.6,42.75,5481.3,44.35,29.63,60.34
3139250,3102,Norte de Minas,31004,Janaúba,Mamonas,66.93,0.0,0.0,15.87,Não,35.4,16.9,9.8,61.1,100.0,Sim,0.0,15.8,15.8,Não,99.76,90.76,5.41,86.53,6321,3183,3138,47.69,44.49,1.65,72.0,269.87,316.3,32.8,816,4.5,25.06,4177.49,50.53,21.18,53.45
3139300,3102,Norte de Minas,31003,Januária,Manga,19.0,47.58,0.0,21.34,Não,30.7,28.7,18.07,37.7,100.0,Sim,50.4,60.5,40.3,Não,96.34,78.55,1.22,97.74,19846,9794,10019,64.67,69.89,2.64,73.0,387.71,739.26,43.56,2598,12.0,56.62,5908.37,36.97,38.3,59.43
3139409,3112,Zona da Mata,31061,Manhuaçu,Manhuaçu,61.0,23.56,2.48,15.99,Sim,10.8,38.2,25.15,40.6,98.8,Sim,121.9,62.8,12.5,Não,99.81,98.03,71.72,96.45,79635,39190,40384,47.71,81.48,2.22,75.0,592.99,956.13,11.28,3485,31.6,185.36,14100.51,27.51,35.0,70.34
3139508,3112,Zona da Mata,31061,Manhuaçu,Manhumirim,0.0,0.0,9.2,13.07,Sim,15.7,36.6,24.12,48.5,100.0,Sim,9.3,42.0,23.3,Não,99.72,99.35,66.52,98.56,21366,10518,10864,49.5,79.71,2.0,76.0,547.24,892.87,13.53,1699,20.8,110.89,13039.28,31.35,36.79,66.78
3139607,3108,Vale do Rio Doce,31038,Mantena,Mantena,15.22,125.09,14.26,15.15,Sim,19.0,34.8,21.59,53.7,100.0,Sim,70.0,70.0,44.2,Não,98.75,95.62,75.55,97.32,27115,13087,14024,48.4,78.41,2.08,73.0,505.08,820.4,19.7,1956,20.9,113.67,7851.02,20.92,36.36,59.2
3139706,3107,Metropolitana de Belo Horizonte,31027,Sete Lagoas,Maravilhas,0.0,0.0,28.31,11.24,Sim,9.8,32.4,22.76,31.4,100.0,Sim,55.8,27.9,27.9,Não,99.52,89.51,63.32,97.41,7156,3445,3362,44.17,68.35,1.89,76.0,442.51,724.7,9.44,549,27.4,147.87,12168.32,29.92,31.3,70.55
3139805,3112,Zona da Mata,31065,Juiz de Fora,Mar de Espanha,34.19,0.0,33.13,8.26,Sim,9.8,35.3,22.12,34.1,100.0,Sim,8.5,34.0,0.0,Não,100.0,98.92,84.6,98.03,11758,5637,5960,45.59,91.5,1.59,75.0,598.93,817.84,5.73,423,39.6,169.58,8100.89,9.36,26.95,67.72
3139904,3110,Sul/Sudoeste de Minas,31056,Itajubá,Maria da Fé,55.39,0.0,0.0,16.85,Sim,9.8,33.3,20.8,69.6,91.2,Sim,7.0,7.0,7.0,Não,99.78,98.07,65.92,98.61,14216,7202,7014,44.6,58.97,1.86,76.0,445.11,742.67,17.14,1043,12.0,72.9,7303.04,27.32,34.04,64.45
3140001,3107,Metropolitana de Belo Horizonte,31033,Ouro Preto,Mariana,12.66,31.9,10.86,10.01,Sim,8.3,54.6,38.83,33.0,95.8,Sim,36.8,31.3,20.2,Não,99.34,96.32,77.04,95.34,54179,26313,27354,41.68,88.02,1.65,77.0,641.84,1098.64,11.72,2911,30.5,264.29,74783.4,6.92,42.76,66.03
3140100,3108,Vale do Rio Doce,31037,Governador Valadares,Marilac,0.0,88.65,0.0,33.33,Sim,25.5,25.9,14.83,37.1,100.0,Sim,0.0,71.1,23.7,Não,99.69,97.77,71.64,79.22,4219,2059,2160,60.62,81.13,2.21,72.0,354.33,710.11,20.16,531,11.7,54.36,6525.27,36.82,33.83,50.62
3140159,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,Mário Campos,55.57,58.31,15.26,21.16,Sim,10.5,36.8,22.68,45.3,100.0,Sim,37.9,53.0,30.3,Não,99.72,98.1,40.08,97.78,13214,6641,6551,45.72,94.44,2.12,75.0,551.93,983.85,11.14,641,12.0,89.57,6428.91,11.31,41.05,68.59
3140209,3112,Zona da Mata,31065,Juiz de Fora,Maripá de Minas,0.0,0.0,0.0,0.0,Sim,12.5,27.8,16.2,42.1,100.0,Sim,0.0,0.0,0.0,Não,100.0,100.0,62.38,100.0,2788,1389,1399,46.82,81.28,1.86,76.0,510.92,797.56,5.84,236,36.1,163.41,7460.08,12.27,32.45,57.36
3140308,3108,Vale do Rio Doce,31039,Ipatinga,Marliéria,0.0,0.0,0.0,0.0,Sim,13.8,31.3,19.27,61.8,100.0,Sim,24.9,0.0,0.0,Não,97.81,95.47,64.38,98.01,4021,1900,1896,52.16,70.89,2.38,75.0,401.74,625.88,13.16,344,20.8,103.69,6082.12,26.04,40.21,57.47
3140407,3110,Sul/Sudoeste de Minas,31056,Itajubá,Marmelópolis,0.0,0.0,0.0,33.33,Sim,12.6,27.7,11.74,66.0,100.0,Sim,0.0,33.6,0.0,Não,99.07,99.48,61.36,99.52,2968,1491,1477,44.19,52.46,1.71,73.0,367.73,652.47,23.44,382,12.7,77.41,7055.09,44.48,27.21,53.29
3140506,3106,Central Mineira,31026,Bom Despacho,Martinho Campos,65.04,0.0,32.06,8.4,Sim,10.9,30.3,20.58,36.3,100.0,Sim,47.5,31.7,0.0,Não,99.95,97.99,32.46,94.82,12589,6361,6230,46.73,87.3,2.32,76.0,579.07,941.91,9.77,701,45.9,264.66,14195.21,30.37,33.23,65.51
3140530,3112,Zona da Mata,31061,Manhuaçu,Martins Soares,153.69,0.0,0.0,0.0,Não,19.9,25.6,14.32,40.2,100.0,Sim,55.7,27.8,13.9,Não,99.27,98.72,44.98,98.58,7173,3656,3517,49.16,40.81,2.19,74.0,376.88,568.74,17.53,689,12.4,66.73,13322.04,73.11,15.69,70.7
3140555,3103,Jequitinhonha,31014,Almenara,Mata Verde,93.81,0.0,0.0,0.0,Sim,39.4,22.5,13.87,37.1,100.0,Sim,12.7,25.4,0.0,Não,98.7,92.25,72.13,98.19,7880,4141,3733,55.94,81.13,2.4,70.0,298.19,538.07,34.59,1096,7.9,40.2,4589.53,48.39,30.97,58.63
3140605,3108,Vale do Rio Doce,31035,Guanhães,Materlândia,0.0,75.64,43.29,19.23,Sim,29.3,21.7,15.93,31.8,0.0,Sim,0.0,130.5,87.0,Não,95.32,69.1,36.35,80.55,4595,2285,2310,60.12,43.76,2.12,71.0,255.52,442.84,38.1,565,10.1,57.44,5801.03,51.49,32.78,48.27
3140704,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,Mateus Leme,13.74,27.35,0.0,10.58,Sim,9.8,43.5,27.02,38.6,85.8,Sim,186.6,57.4,21.5,Não,99.62,94.9,57.45,91.01,27856,13813,14043,46.5,88.59,1.97,75.0,579.23,995.39,12.99,1624,30.9,231.4,15081.11,9.59,36.87,63.05
3140803,3112,Zona da Mata,31065,Juiz de Fora,Matias Barbosa,30.52,0.0,14.83,38.17,Sim,8.0,43.2,28.14,38.3,100.0,Sim,14.8,37.2,7.4,Não,99.77,99.72,70.79,97.53,13435,6683,6732,43.78,96.35,1.93,77.0,633.76,1014.24,10.06,545,56.0,436.69,41666.89,6.31,53.08,63.71
3140852,3102,Norte de Minas,31003,Januária,Matias Cardoso,33.75,0.0,0.0,6.58,Sim,31.1,23.6,14.14,26.8,100.0,Sim,0.0,30.0,10.0,Não,92.9,60.89,0.43,67.36,9977,5096,4883,61.47,51.47,3.13,73.0,303.0,593.22,39.94,1160,21.1,86.16,9383.59,46.95,30.34,62.43
3140902,3112,Zona da Mata,31061,Manhuaçu,Matipó,64.78,21.16,22.44,15.27,Sim,19.3,23.4,14.51,36.8,100.0,Sim,28.3,45.3,5.6,Não,99.67,97.03,71.11,94.0,17639,8727,8912,55.11,78.42,2.62,72.0,403.48,739.96,19.71,1481,12.9,75.5,11384.34,51.38,27.04,64.48
3141009,3102,Norte de Minas,31004,Janaúba,Mato Verde,58.07,0.0,0.0,6.94,Sim,27.4,29.1,19.49,51.0,100.0,Não,39.4,39.4,7.8,Não,99.22,84.65,1.38,93.61,12685,6260,6424,45.51,74.57,1.71,72.0,343.76,464.81,23.96,1808,7.3,42.88,5252.78,39.04,31.47,67.29
3141108,3107,Metropolitana de Belo Horizonte,31027,Sete Lagoas,Matozinhos,21.32,71.77,5.81,8.15,Sim,7.2,48.9,30.75,56.5,100.0,Sim,176.7,70.6,29.4,Não,100.0,98.09,63.39,99.68,32973,16758,17197,42.14,90.94,1.86,77.0,584.15,984.88,6.75,2086,41.1,335.39,19444.3,5.49,35.93,71.63
3141207,3105,Triângulo Mineiro/Alto Paranaíba,31020,Patos de Minas,Matutina,0.0,0.0,0.0,0.0,Sim,14.0,28.2,14.07,49.4,100.0,Sim,0.0,26.5,0.0,Não,99.6,98.12,65.94,98.83,3763,1839,1900,47.77,71.6,2.06,77.0,820.03,1349.67,4.53,212,16.6,97.45,12044.71,33.77,33.9,56.65
3141306,3109,Oeste de Minas,31042,Piuí,Medeiros,0.0,0.0,0.0,0.0,Não,7.4,27.8,18.59,41.6,100.0,Sim,29.0,0.0,0.0,Não,99.88,99.51,50.59,99.79,3444,1811,1633,43.99,56.56,2.09,76.0,715.52,1212.05,4.78,194,22.6,116.51,19857.71,52.46,27.02,70.85
3141405,3103,Jequitinhonha,31013,Pedra Azul,Medina,38.27,35.76,9.48,22.52,Não,28.7,27.7,18.63,30.3,100.0,Não,85.6,109.3,38.0,Não,98.7,81.68,66.99,95.34,21037,10476,10550,57.37,71.78,2.25,74.0,388.82,690.21,29.94,2460,12.3,68.78,6112.3,31.31,36.64,57.09
3141504,3108,Vale do Rio Doce,31038,Mantena,Mendes Pimentel,138.41,0.0,0.0,46.15,Sim,29.6,24.2,14.12,49.6,100.0,Sim,0.0,63.1,31.5,Não,98.96,93.6,45.98,96.2,6329,3139,3167,49.38,54.57,2.08,71.0,372.96,695.85,23.99,820,11.6,66.91,7052.26,36.85,33.47,49.93
3141603,3112,Zona da Mata,31064,Ubá,Mercês,0.0,0.0,38.37,38.46,Sim,17.3,27.7,17.28,40.1,100.0,Sim,28.9,28.9,9.6,Não,99.54,97.41,61.95,99.47,10372,5156,5212,49.44,69.98,1.96,75.0,561.75,917.27,18.97,1026,14.2,70.06,6458.3,31.55,36.37,56.35
3141702,3108,Vale do Rio Doce,31039,Ipatinga,Mesquita,0.0,56.95,0.0,0.0,Sim,23.6,23.6,14.26,54.5,0.0,Sim,16.4,32.9,0.0,Não,98.33,97.3,53.27,84.9,6072,3029,3040,51.56,62.93,1.47,73.0,424.12,600.59,19.12,565,10.8,44.29,4948.0,36.78,29.41,59.59
3141801,3103,Jequitinhonha,31011,Capelinha,Minas Novas,10.09,0.0,0.0,26.7,Sim,33.3,24.5,15.96,38.4,75.8,Sim,12.9,68.2,16.2,Não,97.74,69.47,15.39,82.96,30803,15350,15444,54.41,40.87,2.35,73.0,334.06,537.49,28.49,3696,7.5,34.95,4667.92,39.81,31.24,68.19
3141900,3110,Sul/Sudoeste de Minas,31055,Andrelândia,Minduri,219.54,0.0,51.26,0.0,Sim,9.9,35.7,21.12,49.5,100.0,Sim,0.0,0.0,0.0,Não,99.39,99.49,86.83,95.22,3840,1889,1951,45.93,88.44,1.77,73.0,404.95,629.1,18.74,316,19.4,113.28,8269.02,25.42,46.95,64.46
3142007,3102,Norte de Minas,31007,Montes Claros,Mirabela,28.0,54.38,0.0,10.26,Sim,22.3,34.1,20.48,58.3,100.0,Sim,38.3,23.0,15.3,Não,98.47,84.26,0.77,78.49,13043,6629,6413,53.01,76.89,2.22,73.0,326.06,522.47,29.25,1736,9.0,42.04,4818.16,38.32,32.22,62.7
3142106,3112,Zona da Mata,31063,Muriaé,Miradouro,156.31,0.0,0.0,14.71,Sim,17.0,26.4,18.34,40.2,100.0,Sim,87.8,0.0,0.0,Não,99.91,96.26,58.77,99.27,10251,5234,5017,47.88,55.32,1.91,75.0,443.39,649.17,23.09,1091,15.7,84.19,9432.82,44.16,28.98,59.73
3142205,3112,Zona da Mata,31063,Muriaé,Miraí,0.0,0.0,14.57,6.41,Sim,13.9,33.0,22.05,23.5,95.6,Sim,36.2,0.0,0.0,Não,99.96,99.68,80.5,97.63,13800,6944,6864,45.84,75.34,1.93,75.0,493.91,874.84,9.96,864,20.3,118.52,10426.07,16.54,33.68,57.45
3142254,3102,Norte de Minas,31003,Januária,Miravânia,0.0,74.74,0.0,46.15,Sim,33.6,22.4,15.26,37.9,100.0,Sim,0.0,65.9,65.9,Não,97.1,68.42,0.15,86.49,4561,2283,2266,62.51,23.72,2.4,72.0,235.64,392.56,41.15,717,8.0,36.49,6818.32,46.33,34.6,56.4
3142304,3107,Metropolitana de Belo Horizonte,31032,Itaguara,Moeda,0.0,0.0,0.0,0.0,Sim,9.6,27.5,16.65,33.1,100.0,Sim,0.0,21.3,21.3,Não,100.0,97.28,28.31,94.68,4700,2343,2346,54.11,38.15,1.88,73.0,477.77,746.17,11.01,310,15.1,104.85,6937.02,20.09,41.35,59.14
3142403,3106,Central Mineira,31026,Bom Despacho,Moema,56.75,0.0,0.0,44.44,Sim,8.0,38.7,29.38,54.4,100.0,Sim,99.6,42.6,0.0,Não,99.79,99.33,71.03,99.19,7028,3553,3475,43.94,85.94,2.18,76.0,634.04,922.89,2.48,588,15.6,100.84,7392.54,20.94,29.13,72.38
3142502,3106,Central Mineira,31025,Curvelo,Monjolos,0.0,0.0,0.0,0.0,Não,19.6,32.8,23.53,52.1,100.0,Sim,0.0,42.3,0.0,Não,98.5,89.29,,78.08,2360,1207,1153,52.48,59.45,2.13,74.0,360.58,670.74,23.8,267,17.3,79.51,12549.18,41.49,43.1,61.2
3142601,3110,Sul/Sudoeste de Minas,31050,Varginha,Monsenhor Paulo,0.0,0.0,0.0,18.52,Não,13.8,38.1,25.87,58.6,100.0,Sim,24.5,12.2,0.0,Não,100.0,99.95,76.31,98.9,8168,4180,3981,45.19,75.15,2.04,75.0,555.78,854.92,5.17,492,32.8,194.62,14457.2,40.17,22.52,71.95
3142700,3102,Norte de Minas,31003,Januária,Montalvânia,0.0,0.0,0.0,26.32,Não,28.3,27.2,17.07,39.6,91.8,Sim,0.0,12.6,12.6,Não,97.61,71.0,1.41,84.55,15859,7996,7866,57.42,64.55,1.88,73.0,305.88,578.36,38.23,1683,11.0,57.25,5468.21,35.0,34.7,53.71
3142809,3105,Triângulo Mineiro/Alto Paranaíba,31018,Uberlândia,Monte Alegre de Minas,21.25,40.93,0.0,9.71,Sim,13.8,31.4,18.46,38.9,92.0,Sim,208.9,45.8,20.3,Não,99.75,99.5,72.2,98.63,19616,10029,9549,45.38,73.94,2.44,76.0,619.1,1031.73,6.63,1074,24.3,177.67,16438.33,39.38,32.95,63.77
3142908,3102,Norte de Minas,31004,Janaúba,Monte Azul,35.77,0.0,0.0,14.65,Sim,28.5,27.5,18.46,55.3,98.6,Sim,22.7,9.0,4.5,Não,99.44,80.6,6.32,94.79,22000,10839,11155,46.51,56.46,1.62,74.0,358.13,520.51,29.79,2907,9.9,55.28,4964.44,41.04,31.74,60.55
3143005,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,Monte Belo,31.05,0.0,0.0,9.17,Não,13.1,27.1,16.48,48.8,100.0,Sim,30.6,0.0,0.0,Não,100.0,98.88,64.87,98.77,13061,6810,6251,44.81,69.35,2.08,76.0,539.84,737.64,11.62,897,29.3,237.99,14015.53,56.3,21.7,69.95
3143104,3105,Triângulo Mineiro/Alto Paranaíba,31019,Patrocínio,Monte Carmelo,25.8,23.95,4.4,13.89,Sim,9.3,38.8,23.43,53.2,100.0,Sim,192.2,45.8,13.1,Não,99.83,98.2,87.22,98.64,45799,23066,22706,41.23,87.61,2.22,77.0,689.45,1151.25,6.85,2340,32.1,195.68,17118.1,20.18,33.22,69.24
3143153,3103,Jequitinhonha,31014,Almenara,Monte Formoso,88.03,0.0,0.0,16.95,Sim,37.7,14.0,6.98,35.3,100.0,Sim,0.0,0.0,0.0,Não,95.94,64.83,31.99,98.53,4664,2431,2225,74.61,36.51,3.01,71.0,206.62,346.88,55.76,581,11.3,62.38,4101.41,49.92,26.12,52.37
3143203,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,Monte Santo de Minas,19.76,0.0,9.48,23.92,Não,15.5,33.9,23.28,49.7,100.0,Sim,18.8,14.1,14.1,Não,99.92,99.44,76.81,99.86,21246,10686,10548,47.32,77.34,1.78,77.0,584.09,871.67,3.68,773,27.0,151.41,12810.92,39.45,31.42,64.43
3143302,3102,Norte de Minas,31007,Montes Claros,Montes Claros,33.67,53.15,12.26,11.27,Sim,8.0,59.1,45.23,57.8,91.1,Sim,374.6,46.9,16.0,Sim,99.66,95.22,91.73,98.6,361971,174058,187633,41.84,95.17,1.62,77.0,650.62,1101.09,11.99,20457,29.0,224.5,12445.78,5.6,50.88,69.85
3143401,3110,Sul/Sudoeste de Minas,31051,Poços de Caldas,Monte Sião,0.0,0.0,0.0,0.0,Sim,8.8,34.2,19.82,64.0,100.0,Sim,42.4,4.7,0.0,Não,99.95,92.41,75.1,99.19,21203,10654,10549,39.76,76.72,1.69,78.0,760.69,1008.64,3.74,540,32.6,205.62,10730.04,15.21,20.75,82.43
3143450,3102,Norte de Minas,31005,Salinas,Montezuma,0.0,48.1,0.0,21.05,Não,30.4,20.1,12.46,30.4,100.0,Sim,0.0,13.4,13.4,Não,97.6,72.42,24.98,91.04,7472,3775,3689,57.35,41.25,2.35,74.0,308.78,422.52,28.77,716,12.9,66.63,4328.35,59.14,22.83,72.36
3143500,3106,Central Mineira,31024,Três Marias,Morada Nova de Minas,0.0,45.17,0.0,0.0,Sim,11.3,33.1,22.38,46.0,100.0,Sim,36.3,60.5,0.0,Não,98.7,98.13,0.71,94.97,8256,4205,4050,45.94,78.22,2.2,75.0,577.61,799.43,6.84,599,26.6,160.92,10151.57,34.94,41.08,69.95
3143609,3106,Central Mineira,31025,Curvelo,Morro da Garça,0.0,0.0,0.0,0.0,Não,13.2,30.0,13.87,55.3,100.0,Sim,187.9,37.5,0.0,Não,100.0,95.17,40.38,83.76,2661,1376,1284,49.89,57.22,2.21,74.0,376.88,706.37,19.13,251,33.5,153.1,22314.1,52.24,33.57,54.63
3143708,3107,Metropolitana de Belo Horizonte,31028,Conceição do Mato Dentro,Morro do Pilar,0.0,0.0,0.0,34.48,Sim,29.3,20.9,14.54,32.0,100.0,Sim,58.8,117.6,0.0,Não,97.25,89.04,41.74,83.27,3399,1597,1606,53.56,75.93,2.12,74.0,382.62,627.84,21.5,313,14.0,75.41,5924.55,34.52,39.0,57.43
3143807,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Munhoz,0.0,0.0,0.0,23.81,Sim,12.8,26.7,16.18,38.6,100.0,Sim,31.9,15.9,15.9,Não,99.72,98.54,42.0,100.0,6257,3247,3010,45.06,53.04,1.89,74.0,412.79,647.0,20.98,506,10.7,66.37,9511.18,48.24,26.84,62.52
3143906,3112,Zona da Mata,31063,Muriaé,Muriaé,11.51,30.78,19.23,18.67,Sim,9.3,42.2,28.48,49.4,100.0,Sim,170.6,23.8,8.9,Não,99.95,98.32,87.91,99.42,100861,48757,52008,42.49,92.52,1.6,76.0,758.46,1087.99,7.03,5589,34.9,221.93,10677.23,6.84,42.25,67.67
3144003,3108,Vale do Rio Doce,31041,Aimorés,Mutum,0.0,41.72,15.17,8.8,Sim,22.5,26.7,16.44,45.7,96.9,Sim,11.2,56.2,26.2,Não,98.96,96.46,43.61,89.41,26672,13403,13123,50.8,51.72,2.01,74.0,415.41,608.97,22.42,2375,12.0,70.5,7756.2,51.49,27.04,62.81
3144102,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,Muzambinho,60.33,0.0,9.84,4.18,Sim,7.5,45.8,30.08,88.1,100.0,Sim,19.5,4.8,4.8,Não,99.77,99.95,75.19,98.94,20432,10266,10164,43.85,76.99,1.84,77.0,719.94,1071.23,5.16,1282,22.8,138.97,13307.1,34.78,32.5,69.65
3144201,3108,Vale do Rio Doce,31037,Governador Valadares,Nacip Raydan,132.1,0.0,0.0,0.0,Sim,27.7,17.3,10.42,28.2,0.0,Sim,158.5,31.7,31.7,Não,96.92,91.36,56.27,86.75,3154,1586,1568,62.36,62.75,2.43,75.0,429.34,820.96,30.08,398,8.2,42.54,5902.93,43.66,31.65,53.4
3144300,3104,Vale do Mucuri,31016,Nanuque,Nanuque,57.74,63.91,19.19,10.62,Sim,19.4,42.9,28.56,43.0,100.0,Sim,210.6,83.2,26.9,Não,99.5,93.66,73.58,95.24,40816,19994,20840,50.43,90.09,2.29,76.0,505.55,932.55,14.89,3429,24.1,139.87,10596.25,14.31,40.28,65.48
3144359,3108,Vale do Rio Doce,31039,Ipatinga,Naque,0.0,0.0,31.78,29.13,Sim,20.4,36.3,23.09,49.2,100.0,Sim,94.6,47.3,15.7,Não,99.67,97.7,79.14,92.14,6341,3194,3147,51.06,94.01,2.03,74.0,408.75,771.4,17.38,522,20.1,89.93,5193.59,20.89,41.94,61.2
3144375,3101,Noroeste de Minas,31001,Unaí,Natalândia,115.07,0.0,0.0,0.0,Sim,18.9,28.0,16.1,49.8,100.0,Sim,0.0,121.9,30.4,Não,99.53,91.74,54.42,96.88,3288,1736,1544,50.82,75.34,2.58,76.0,431.11,700.92,13.4,439,15.7,92.31,7892.18,37.02,35.16,67.34
3144409,3110,Sul/Sudoeste de Minas,31053,Santa Rita do Sapucaí,Natércia,0.0,0.0,0.0,0.0,Sim,11.2,35.1,22.59,79.3,100.0,Sim,0.0,0.0,0.0,Não,99.93,97.74,48.6,100.0,4650,2409,2249,43.3,59.25,2.09,73.0,541.69,716.49,8.16,199,12.1,68.14,11365.88,49.35,25.85,69.45
3144508,3111,Campo das Vertentes,31058,São João Del Rei,Nazareno,107.3,0.0,0.0,0.0,Sim,10.8,36.8,24.4,52.3,100.0,Sim,12.5,12.5,0.0,Não,99.58,99.44,66.81,98.42,7953,4118,3836,46.59,76.01,2.06,75.0,491.13,798.58,14.17,748,16.4,118.02,14319.3,31.93,28.65,61.22
3144607,3111,Campo das Vertentes,31057,Lavras,Nepomuceno,30.87,0.0,15.5,9.9,Sim,13.8,29.7,18.69,54.7,91.3,Sim,50.5,7.7,0.0,Não,99.56,97.43,75.89,98.29,25721,12695,12801,46.32,77.47,1.88,74.0,480.79,724.4,12.71,1888,19.6,103.38,10515.03,46.59,27.76,67.49
3144656,3102,Norte de Minas,31005,Salinas,Ninheira,0.0,0.0,42.0,19.23,Sim,45.4,14.9,8.05,27.1,91.6,Sim,0.0,0.0,0.0,Não,96.71,64.62,6.86,97.03,9795,5053,4762,54.52,26.72,2.02,72.0,210.17,361.19,47.71,1461,6.8,30.1,4805.37,48.79,27.45,48.22
3144672,3108,Vale do Rio Doce,31038,Mantena,Nova Belém,0.0,97.47,0.0,0.0,Sim,30.2,22.4,10.64,43.3,100.0,Sim,0.0,53.5,26.8,Não,99.29,87.08,30.3,91.57,3732,1884,1824,51.1,36.12,2.47,71.0,265.9,423.44,40.25,502,8.5,45.71,7296.2,57.28,27.4,58.9
3144706,3107,Metropolitana de Belo Horizonte,31031,Itabira,Nova Era,21.77,38.26,21.79,9.8,Sim,8.6,44.3,31.22,50.9,100.0,Sim,51.3,74.1,11.4,Não,99.8,96.8,83.26,99.33,17540,8349,9179,46.4,87.97,1.99,74.0,532.58,875.71,13.01,910,27.1,190.02,15323.81,6.33,44.06,61.81
3144805,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,Nova Lima,18.73,24.42,11.95,11.71,Não,3.4,63.0,44.71,44.4,81.8,Sim,191.3,28.4,7.4,Não,99.7,97.72,80.12,99.58,81162,39142,41839,37.98,97.82,1.84,78.0,1731.84,2437.34,2.84,1850,56.0,728.47,69296.3,1.13,54.49,71.01
3144904,3108,Vale do Rio Doce,31037,Governador Valadares,Nova Módica,106.72,0.0,0.0,18.18,Sim,30.3,23.9,15.21,52.9,100.0,Sim,26.3,79.1,0.0,Não,99.11,95.43,43.56,98.51,3793,1903,1887,57.04,61.42,2.86,72.0,355.66,647.25,28.74,478,15.8,85.62,7676.47,40.1,40.83,55.21
