mun,nome_mun,sigla_uf,abacaxi,acai,algodao,alho,amendoim,arroz,aveia,azeitona,banana,batata_doce,batata,cacau,cafe,caju,cana,caqui,castanha_caju,cebola,centeio,cevada,coco,erva_mate,ervilha,fava,feijao,figo,fumo,girassol_grao,goiaba,laranja,limao,maca,mamao,mamona,mandioca,manga,maracuja,marmelo,melancia,melao,milho,noz,palmito,pera,pessego,soja,sorgo,tangerina,tomate,trigo,uva
5104104,Guarantã do Norte,MT,150,0,0,0,0,16500,0,0,4080,0,0,0,2,0,200,0,0,0,0,0,180,0,0,0,0,0,0,0,21,120,0,0,0,0,2250,0,750,0,0,0,18060,0,15,0,0,36000,0,0,0,0,0
5104203,Guiratinga,MT,0,0,24630,0,0,0,0,0,120,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,450,0,0,0,100,0,154500,0,0,0,0,227700,3750,0,0,0,0
5104500,Indiavaí,MT,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0
5104526,Ipiranga do Norte,MT,350,0,72385,0,0,5250,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,0,0,0,4530,0,0,900,0,0,691,0,0,0,250,0,0,0,240,0,534300,0,0,0,0,739200,1500,0,180,0,0
5104542,Itanhangá,MT,375,0,0,0,0,6000,0,0,0,0,0,0,0,0,300,0,0,0,0,0,120,0,0,0,4500,0,0,0,0,0,0,0,0,0,1500,0,200,0,150,0,180000,0,0,0,0,296400,0,0,0,0,0
5104559,Itaúba,MT,72,0,0,0,0,6600,0,0,0,0,0,0,4,0,300,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,180,170,103400,0,0,0,0,151680,0,0,0,0,0
5104609,Itiquira,MT,0,0,23730,0,0,0,0,0,144,0,0,0,0,0,452400,0,0,0,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,556800,0,0,0,0,561600,8400,0,0,0,0
5104807,Jaciara,MT,0,0,33585,0,0,1050,0,0,0,0,0,0,0,0,665000,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96300,0,0,0,0,168606,288,0,0,0,0
5104906,Jangada,MT,100,0,0,0,0,0,0,0,180,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,500,0,0,0,1200,0,0,0,30,24,708,0,0,0,0,2244,0,0,93,0,0
5105002,Jauru,MT,0,0,0,0,0,0,0,0,100,0,0,0,2,0,0,0,0,0,0,0,24,0,0,0,4,0,0,0,0,80,0,0,0,0,450,0,6,0,100,0,990,0,0,0,0,0,0,0,0,0,0
5105101,Juara,MT,0,0,0,0,0,28050,0,0,15,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,84600,0,0,0,0,130200,0,0,14,0,0
5105150,Juína,MT,600,0,0,0,12,3600,0,0,2518,450,0,0,651,0,50000,0,0,0,0,0,90,0,0,0,195,0,0,0,0,70,65,0,95,0,4900,0,100,0,1200,15,24480,0,400,0,0,25440,0,0,210,0,0
5105176,Juruena,MT,332,0,0,0,0,25,0,0,480,84,0,0,6,0,0,0,0,0,0,0,42,0,0,0,11,0,0,0,0,60,0,0,0,0,2200,0,9,0,675,0,8230,0,250,0,0,1800,0,0,48,0,0
5105200,Juscimeira,MT,0,0,16980,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1350,0,0,0,0,0,64800,0,0,0,0,95700,0,56,0,0,0
5105234,Lambari D'Oeste,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,954,0,0,0,0,2970,0,80,0,0,0
5105259,Lucas do Rio Verde,MT,250,0,99375,0,0,8940,0,0,75,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,16680,0,0,0,0,0,96,0,0,0,1400,0,0,0,750,8,1099380,0,0,0,0,772800,3000,40,0,0,0
5105309,Luciara,MT,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,255,0,0,0,0,5724,0,0,0,0,0
5105507,Vila Bela da Santíssima Trindade,MT,200,0,0,0,0,0,0,0,800,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2600,0,0,0,500,0,42534,0,40,0,0,60397,5277,0,0,0,0
5105580,Marcelândia,MT,0,0,0,0,0,22400,0,0,78,0,0,0,13,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,90,0,280,28,107800,0,0,0,0,173793,0,0,0,0,0
5105606,Matupá,MT,400,0,0,0,0,16500,0,0,3800,0,0,0,4,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,220,0,900,0,81600,0,0,0,0,117800,0,0,48,0,12
5105622,Mirassol d'Oeste,MT,100,0,0,0,0,0,0,0,1400,0,0,0,0,0,246540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,400,0,1254,0,0,0,0,14738,0,0,160,0,0
5105903,Nobres,MT,0,0,0,0,0,2535,0,0,360,0,0,0,0,0,1000,0,0,0,0,0,12,0,0,0,340,0,0,0,0,0,60,0,0,0,480,0,0,0,60,0,88097,0,0,0,0,117188,0,0,15,0,0
5106000,Nortelândia,MT,900,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,28800,0,0,0,0,66000,0,0,0,0,0
5106109,Nossa Senhora do Livramento,MT,250,0,0,0,0,150,0,0,2800,0,0,0,0,0,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,150,0,4092,0,0,0,0,6039,0,0,0,0,0
5106158,Nova Bandeirantes,MT,182,0,0,0,0,390,0,0,300,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,750,0,0,0,240,0,405,0,57,0,0,60,0,0,0,0,0
5106174,Nova Nazaré,MT,0,0,0,0,0,1560,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,0,0,0,0,0,6120,0,0,0,0,47520,0,0,0,0,0
5106182,Nova Lacerda,MT,65,0,0,0,0,0,0,0,640,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,780,0,0,0,600,0,26520,0,0,0,0,56092,3000,0,0,0,0
5106190,Nova Santa Helena,MT,45,0,0,0,0,7750,0,0,0,0,0,0,156,0,200,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,600,540,32900,0,0,0,0,44400,0,0,40,0,0
5106208,Nova Brasilândia,MT,0,0,0,0,0,2254,0,0,1400,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,850,0,180,0,0,0,8160,0,0,0,0,33120,0,0,0,0,0
5106216,Nova Canaã do Norte,MT,80,0,0,0,0,3000,0,0,150,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,0,48000,0,3,0,0,128840,0,0,0,0,0
5106224,Nova Mutum,MT,900,0,97976,0,0,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,6360,0,0,0,0,0,0,0,0,0,4000,0,200,0,300,0,1394400,0,0,0,0,1335600,4500,0,0,0,1120
5106232,Nova Olímpia,MT,75,0,0,0,6,0,0,0,143,0,0,0,0,0,1744748,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5400,0,26,0,320,0,38,0,0,0,0,0,0,0,0,0,0
5106240,Nova Ubiratã,MT,95,0,44100,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41850,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1270800,0,0,0,0,1218000,0,0,0,0,0
5106257,Nova Xavantina,MT,0,0,9099,0,0,0,0,0,100,0,0,0,0,0,1020,0,0,0,0,0,200,0,0,0,4700,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,54000,0,0,0,0,180000,0,0,0,0,0
5106265,Novo Mundo,MT,1000,0,0,0,0,15500,0,0,3500,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,150,0,0,0,2700,0,80,0,90,20,52640,0,0,0,0,88560,0,0,0,0,0
5106273,Novo Horizonte do Norte,MT,500,0,0,0,0,3950,0,0,260,0,0,0,90,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,100,0,0,0,0,1500,0,100,0,200,0,9200,0,450,0,0,14850,0,0,105,0,0
5106281,Novo São Joaquim,MT,790,0,43139,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,234522,0,0,0,0,195270,0,0,0,0,0
5106299,Paranaíta,MT,31,0,0,0,0,3600,0,0,200,0,0,8,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,0,0,0,860,0,60,0,100,0,5100,0,0,0,0,10795,0,0,20,0,0
5106307,Paranatinga,MT,0,0,21585,0,0,39600,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,0,0,0,0,0,150000,0,0,0,0,748800,0,0,0,0,0
5106315,Novo Santo Antônio,MT,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,4224,0,0,0,0,3432,0,0,0,0,0
5106372,Pedra Preta,MT,0,0,63360,0,0,0,0,0,150,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,10,0,0,0,3500,0,0,0,0,0,154500,0,0,0,0,221639,2400,0,0,0,0
5106422,Peixoto de Azevedo,MT,800,0,0,0,0,16000,0,0,3500,0,0,0,8,0,400,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,220,0,80,60,48000,0,0,0,0,44950,0,0,0,0,0
5106455,Planalto da Serra,MT,0,0,0,0,0,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,60,0,14310,0,0,0,0,88552,0,0,0,0,0
5106505,Poconé,MT,500,0,0,0,0,48,0,0,1100,0,0,0,0,0,11102,0,0,0,0,0,0,0,0,0,12,0,0,0,36,0,0,0,36,0,1150,0,0,0,150,0,2856,0,0,0,0,28159,0,0,61,0,0
5106653,Pontal do Araguaia,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1672,0,0,0,0,2550,0,0,0,0,0
5106703,Ponte Branca,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0
5106752,Pontes e Lacerda,MT,130,0,0,0,0,300,0,0,480,0,0,0,11,0,800,0,0,0,0,0,0,0,0,0,18,0,0,0,0,300,60,0,0,0,2860,0,0,0,0,0,43488,0,0,0,0,53152,9000,0,0,0,0
5106778,Porto Alegre do Norte,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,97440,0,0,0,0,103586,0,0,0,0,0
5106802,Porto dos Gaúchos,MT,400,0,0,0,0,20400,0,0,0,0,0,0,0,0,250,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,90,0,0,0,450800,0,0,0,0,526612,0,0,0,0,0
5106828,Porto Esperidião,MT,200,0,0,0,0,0,0,0,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,840,120,0,0,0,1400,0,0,0,2560,0,480,0,0,0,0,0,0,0,0,0,0
5106851,Porto Estrela,MT,375,0,0,0,0,0,0,0,750,0,0,4,0,0,36000,0,0,0,0,0,0,0,0,0,13,0,0,0,0,120,0,0,0,0,5250,0,0,0,1200,0,224,0,0,0,0,0,0,0,135,0,0
5107008,Poxoréu,MT,73,0,43800,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,0,0,0,0,0,1860,0,36,0,0,0,161325,0,0,0,0,181260,3600,0,0,0,40
5107040,Primavera do Leste,MT,90,0,156600,0,0,0,0,0,180,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,35100,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,579150,0,0,0,0,890400,10000,0,0,0,60
5107065,Querência,MT,700,0,429,0,0,3456,0,0,150,0,0,0,0,0,1500,0,0,0,0,0,80,0,0,0,8000,0,0,0,0,0,0,0,0,0,3600,0,0,0,1400,0,607842,0,186,0,0,1176000,0,0,0,0,0
5107107,São José dos Quatro Marcos,MT,275,0,0,0,0,0,0,0,1050,0,0,0,0,0,800,0,0,0,0,0,42,0,0,0,0,0,0,0,0,220,0,0,880,0,910,0,0,0,360,0,720,0,83,0,0,7308,0,0,120,0,0
5107156,Reserva do Cabaçal,MT,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
5107180,Ribeirão Cascalheira,MT,0,0,0,0,0,6240,0,0,480,0,0,0,0,0,400,0,0,0,0,0,300,0,0,0,864,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,56934,0,0,0,0,296194,0,0,0,0,0
5107198,Ribeirãozinho,MT,20,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,51750,0,0,0,0,75000,210,0,0,0,0
5107206,Rio Branco,MT,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,2700,0,0,0,0,0,0,0,0,0,0
5107248,Santa Carmem,MT,0,0,0,0,0,3096,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,225,0,0,0,75,0,443520,0,0,0,0,342000,0,0,0,0,0
5107263,Santo Afonso,MT,360,0,0,0,0,600,0,0,120,90,0,0,0,0,5000,0,0,0,0,0,13,0,0,0,120,0,0,0,0,0,0,0,0,0,600,0,0,0,248,0,34560,0,0,0,0,44520,600,0,0,0,0
5107297,São José do Povo,MT,0,0,0,0,0,0,0,0,240,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0
5107305,São José do Rio Claro,MT,750,0,29588,0,0,4500,0,0,0,0,0,0,16,0,344500,0,0,0,0,0,60,0,0,0,5046,0,0,720,0,0,80,0,0,0,1500,0,0,0,0,0,204000,0,0,0,0,390000,1500,60,0,0,0
5107354,São José do Xingu,MT,0,0,0,0,0,3600,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,0,0,0,0,0,269304,0,0,0,0,254520,0,0,0,0,0
5107404,São Pedro da Cipa,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,10800,0,0,0,0,7800,0,0,0,0,26
5107578,Rondolândia,MT,0,0,0,0,0,0,0,0,0,0,0,3,270,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0
5107602,Rondonópolis,MT,0,0,10140,0,0,0,0,0,600,0,0,0,0,0,1000,0,0,0,0,0,2160,0,0,0,0,0,0,0,0,0,0,0,20,0,7500,0,0,0,480,0,186000,0,0,0,0,287300,4800,20,0,0,0
5107701,Rosário Oeste,MT,900,0,0,0,0,240,0,0,290,0,0,0,0,0,800,0,0,0,0,0,16,0,0,0,18,0,0,0,0,0,61,0,311,0,1610,15,15,0,16,0,36523,0,0,0,0,93534,407,0,15,0,0
5107743,Santa Cruz do Xingu,MT,0,0,0,0,0,7280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,45000,0,0,0,0,98929,0,0,0,0,0
5107750,Salto do Céu,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,2100,0,0,0,0,5029,0,0,0,0,0
5107768,Santa Rita do Trivelato,MT,0,0,55763,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,464688,0,0,0,0,501600,3300,0,0,0,0
5107776,Santa Terezinha,MT,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,64507,0,0,0,0,93600,0,0,0,0,0
5107792,Santo Antônio do Leste,MT,0,0,69900,0,1375,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6912,0,0,0,0,10,0,0,0,971,310,0,0,0,0,0,343320,0,0,0,0,333900,2520,0,0,0,0
5107800,Santo Antônio do Leverger,MT,0,0,14695,0,0,0,0,0,550,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,112,0,4000,0,96,0,160,0,76560,0,0,0,0,83847,0,0,0,0,0
5107859,São Félix do Araguaia,MT,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,639450,0,0,0,0,746428,0,0,0,0,0
5107875,Sapezal,MT,0,0,756891,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,0,14280,0,0,0,0,0,0,0,0,0,0,0,0,903000,0,0,0,0,1235400,0,0,0,0,0
5107883,Serra Nova Dourada,MT,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1260,0,0,0,0,21840,0,0,0,0,0
5107909,Sinop,MT,1500,0,16941,0,0,12720,0,0,8000,150,0,0,0,0,750,0,0,0,0,0,0,0,0,0,2346,0,0,0,60,175,80,0,1500,0,4000,0,75,0,750,0,648000,0,0,0,0,515040,720,105,0,0,0
5107925,Sorriso,MT,200,0,86748,0,0,12960,0,0,500,1800,0,0,0,0,216000,0,0,0,0,0,36,0,0,0,54890,0,0,1440,0,0,0,0,100,0,2700,0,0,0,2800,0,2851200,0,0,0,0,2232000,360,0,125,0,0
5107941,Tabaporã,MT,450,0,16200,0,0,34200,0,0,360,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5675,0,0,0,0,45,0,0,0,0,540,0,420,0,375,30,552900,0,0,0,0,445200,0,0,0,0,0
5107958,Tangará da Serra,MT,6300,0,30983,0,0,2760,0,0,9450,6000,0,0,65,0,172437,0,0,0,0,0,750,0,0,0,6780,0,0,3000,0,0,180,0,0,0,8750,0,30,0,375,0,270675,0,0,0,0,368880,0,0,660,0,0
5108006,Tapurah,MT,300,0,89306,0,0,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6705,0,0,0,0,0,0,0,0,0,1875,0,400,0,3400,0,534795,0,0,0,0,597600,1500,0,0,0,0
5108055,Terra Nova do Norte,MT,1200,0,0,0,0,7750,0,0,1275,0,0,3,0,0,0,0,90,0,0,0,240,0,0,0,0,0,0,0,120,0,0,0,0,0,2000,1200,360,0,0,0,21600,0,60,0,0,43689,0,0,0,0,15
5108105,Tesouro,MT,20,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,40,0,40,0,74700,0,0,0,0,68640,0,10,0,0,0
5108204,Torixoréu,MT,0,0,936,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,8026,0,0,0,0,35790,0,0,0,0,0
5108303,União do Sul,MT,220,0,0,0,0,16500,0,0,80,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,0,0,300,38,105600,0,0,0,0,192500,0,0,0,0,0
5108352,Vale de São Domingos,MT,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,480,0,0,0,72,0,15600,0,0,0,0,13200,0,0,0,0,0
5108402,Várzea Grande,MT,175,0,0,0,0,0,0,0,160,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,60,0,150,0,0,0,0,0,0,0,0,0,0
5108501,Vera,MT,0,0,0,0,0,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12255,0,0,0,0,0,0,0,0,0,500,0,0,0,100,0,563580,0,0,0,0,460200,0,0,0,0,0
5108600,Vila Rica,MT,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,90390,0,0,0,0,129240,0,0,0,0,0
5108808,Nova Guarita,MT,60,0,0,0,0,6000,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,40,0,0,0,600,0,0,0,400,0,16800,0,0,0,0,21600,0,0,0,0,0
5108857,Nova Marilândia,MT,125,0,0,0,0,0,0,0,40,80,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,26,0,16,0,600,0,10,0,50,0,48000,0,0,0,0,59400,2400,0,0,0,0
5108907,Nova Maringá,MT,375,0,7012,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4896,0,0,1530,0,0,0,0,0,0,750,0,0,0,0,0,422400,0,0,0,0,610200,3000,0,0,0,0
5108956,Nova Monte Verde,MT,150,0,0,0,0,6600,0,0,300,0,0,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,200,0,1440,0,150,0,0,4250,0,0,0,0,0
5200050,Abadia de Goiás,GO,41,0,0,0,0,0,0,0,100,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,252,124,0,0,0,0,0,0,0,0,0,621,20,0,0,0,0
5200100,Abadiânia,GO,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,2170,0,0,0,0,0,7902,0,0,0,0,21473,2288,1084,470,0,0
5200134,Acreúna,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,2580,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,68390,0,0,0,0,158400,100800,0,9010,0,0
5200159,Adelândia,GO,0,0,0,0,0,150,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,450,0,0,0,0,0
5200175,Água Fria de Goiás,GO,0,0,0,3920,0,0,0,0,943,0,34000,0,424,0,0,0,0,18400,0,0,0,0,0,0,12900,0,0,0,0,12100,0,0,0,0,2280,0,0,0,0,0,160000,0,0,0,0,136500,9000,1100,2520,4900,0
5200209,Água Limpa,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,369,0,0,0,0,0
5200258,Águas Lindas de Goiás,GO,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,162,0,0,0,0,0,490,0,42,0,0,0,3130,0,0,0,0,1036,240,0,0,0,0
5200308,Alexânia,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,19,0,0,0,2800,0,675,0,0,0,14288,0,0,0,0,17107,3444,79,12350,0,0
5200506,Aloândia,GO,13,0,0,0,0,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,2942,0,0,0,0,8050,1575,0,0,0,0
5200555,Alto Horizonte,GO,0,0,0,0,0,0,0,0,110,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,307,0,135,0,0,1114,0,0,0,0,0
5200605,Alto Paraíso de Goiás,GO,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,0,0,0,0,0,0,0,0,0,1638,0,0,0,0,0,44970,0,0,0,0,24800,900,0,0,2100,0
5200803,Alvorada do Norte,GO,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,918,0,0,0,0,300,0,0,0,0,0,4972,0,0,0,0,7644,0,0,0,0,0
5200829,Amaralina,GO,0,0,0,0,0,0,0,0,135,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,400,0,0,0,0,11100,104,0,0,0,0
5200852,Americano do Brasil,GO,0,0,0,0,0,251,0,0,2288,0,0,0,104,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,800,0,0,0,0,0
5200902,Amorinópolis,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,13300,0,0,0,0,0
5201108,Anápolis,GO,0,0,0,0,0,60,0,0,31425,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5026,281,0,0,0,2325,0,625,0,0,0,5572,0,0,0,0,14812,2798,3960,4750,0,0
5201207,Anhanguera,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201306,Anicuns,GO,0,0,0,0,0,206,0,0,7600,0,0,0,277,0,680694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,11000,0,0,0,0,7100,984,0,0,0,0
5201405,Aparecida de Goiânia,GO,0,0,0,0,0,0,0,0,150,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,380,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0
