mun;municipio;ano;algodao;arroz;banana;cafe;cana;feijao;fumo;laranja;mandioca;milho;soja;tomate
3306156;Varre-Sai (RJ);2018;0;0;60;6000;0;285;0;110;0;2040;0;0
3306206;Vassouras (RJ);2018;0;0;99;0;750;0;0;0;342;0;0;6258
3306305;Volta Redonda (RJ);2018;0;0;50;0;2700;1;0;0;27;11;0;0
3500105;Adamantina (SP);2018;0;0;1080;549;910000;0;0;0;160;2100;720;601
3500204;Adolfo (SP);2018;0;0;300;0;653940;57;0;19573;0;2679;2979;0
3500303;Aguaí (SP);2018;0;0;2400;805;977500;1008;0;283968;3800;50376;7920;3105
3500402;Águas da Prata (SP);2018;0;0;176;984;0;120;0;0;0;2531;0;0
3500501;Águas de Lindóia (SP);2018;0;0;240;420;0;2;0;312;25;348;0;86
3500550;Águas de Santa Bárbara (SP);2018;0;0;0;18;350000;1404;0;199200;0;15840;24000;0
3500600;Águas de São Pedro (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3500709;Agudos (SP);2018;0;0;0;0;854000;39;0;33200;1800;900;791;0
3500758;Alambari (SP);2018;0;0;0;0;77600;120;0;21803;7000;3200;1500;600
3500808;Alfredo Marcondes (SP);2018;0;0;0;4;0;29;0;0;1112;517;0;0
3500907;Altair (SP);2018;0;0;0;0;3710000;0;0;137004;0;2560;1018;0
3501004;Altinópolis (SP);2018;0;0;0;11685;2137860;322;0;25290;68;9962;6912;0
3501103;Alto Alegre (SP);2018;0;0;3400;38;768573;0;0;0;125;1245;0;0
3501152;Alumínio (SP);2018;0;0;15;0;1000;0;0;98;400;1200;0;50
3501202;Álvares Florence (SP);2018;0;5;1188;10;913826;36;0;7723;100;9552;1714;3388
3501301;Álvares Machado (SP);2018;29;0;600;0;50000;0;0;286;1000;0;0;1200
3501400;Álvaro de Carvalho (SP);2018;0;0;0;1200;0;6;0;0;120;180;0;0
3501509;Alvinlândia (SP);2018;0;0;0;2386;0;13;0;12077;3630;1836;1080;130
3501608;Americana (SP);2018;0;0;0;0;120000;0;0;0;0;0;0;0
3501707;Américo Brasiliense (SP);2018;0;0;0;11;672000;0;0;7341;0;168;0;0
3501806;Américo de Campos (SP);2018;0;0;0;15;504000;0;0;9792;0;2400;927;6375
3501905;Amparo (SP);2018;0;2;300;1620;136500;19;0;22896;18;4776;0;1280
3502002;Analândia (SP);2018;0;0;230;510;782000;0;0;43982;0;2196;1795;0
3502101;Andradina (SP);2018;0;0;200;0;2625000;134;0;0;960;5472;2100;7500
3502200;Angatuba (SP);2018;825;0;1750;48;34000;6150;0;286110;450;43440;31500;350
3502309;Anhembi (SP);2018;0;0;0;0;832000;0;0;86476;30500;4920;0;0
3502408;Anhumas (SP);2018;0;0;0;203;675000;55;0;0;0;2938;1272;2250
3502507;Aparecida (SP);2018;0;1716;0;0;0;0;0;0;0;0;0;0
3502606;Aparecida d'Oeste (SP);2018;0;0;11000;0;128000;123;0;5351;242;756;0;0
3502705;Apiaí (SP);2018;0;6;175;0;0;60;0;210;270;36000;2700;59200
3502754;Araçariguama (SP);2018;0;0;15;0;0;0;0;245;300;540;0;50
3502804;Araçatuba (SP);2018;0;0;4320;0;2824640;170;0;0;3456;16858;26247;0
3502903;Araçoiaba da Serra (SP);2018;0;0;180;1;40000;151;0;1800;4000;6650;1020;1060
3503000;Aramina (SP);2018;0;0;0;0;960000;0;0;0;0;2485;7300;0
3503109;Arandu (SP);2018;0;0;9000;1440;38500;1512;0;54400;3750;16560;17100;0
3503158;Arapeí (SP);2018;0;0;115;0;3835;15;0;115;0;108;0;0
3503208;Araraquara (SP);2018;0;0;240;27;3040000;168;0;34514;1560;7680;3000;275
3503307;Araras (SP);2018;0;0;0;443;2446208;0;0;45990;9807;14598;5670;0
3503356;Arco-Íris (SP);2018;0;0;0;38;518411;0;0;0;3648;398;0;0
3503406;Arealva (SP);2018;0;0;1540;79;880000;60;0;45560;100;444;2522;130
3503505;Areias (SP);2018;0;12;408;0;1800;35;0;0;100;270;0;0
3503604;Areiópolis (SP);2018;0;0;0;95;581000;0;0;0;0;252;0;0
3503703;Ariranha (SP);2018;0;0;0;2;731000;0;0;6828;0;53;0;0
3503802;Artur Nogueira (SP);2018;0;0;1028;0;233001;0;0;48389;8472;14872;2;0
3503901;Arujá (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3503950;Aspásia (SP);2018;0;0;480;0;68000;1;0;33684;25;120;0;0
3504008;Assis (SP);2018;0;0;300;5;996880;50;0;0;3825;16500;26166;0
3504107;Atibaia (SP);2018;0;0;40;0;3500;76;0;125;640;6050;2100;405
3504206;Auriflama (SP);2018;0;0;1200;0;490000;0;0;2850;0;2574;96;0
3504305;Avaí (SP);2018;0;0;0;48;84000;0;0;120000;5808;376;0;0
3504404;Avanhandava (SP);2018;0;0;30;32;1361800;0;0;0;0;513;1215;0
3504503;Avaré (SP);2018;0;0;5130;530;707000;3367;0;344000;1620;42750;19840;0
3504602;Bady Bassitt (SP);2018;0;0;240;0;159750;0;0;1530;714;2970;468;0
3504701;Balbinos (SP);2018;0;0;0;29;417240;0;0;11424;0;84;0;0
3504800;Bálsamo (SP);2018;0;0;0;117;462000;0;0;6732;0;600;1280;0
3504909;Bananal (SP);2018;0;0;136;0;6500;49;0;75;0;1060;0;0
3505005;Barão de Antonina (SP);2018;0;0;0;51;0;293;0;120;0;5948;7200;3300
3505104;Barbosa (SP);2018;0;0;0;0;544205;0;0;0;0;693;216;0
3505203;Bariri (SP);2018;0;0;0;101;1572525;48;0;61200;231;10638;5572;0
3505302;Barra Bonita (SP);2018;0;0;0;7;847450;0;0;0;40;216;248;0
3505351;Barra do Chapéu (SP);2018;0;2;1;0;0;78;0;1;293;4800;0;19500
3505401;Barra do Turvo (SP);2018;0;42;0;2;100;78;0;0;300;250;0;0
3505500;Barretos (SP);2018;0;0;291;0;5443200;288;0;186179;823;13644;15000;0
3505609;Barrinha (SP);2018;0;0;0;0;892500;0;0;0;0;250;208;0
3505708;Barueri (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3505807;Bastos (SP);2018;0;0;0;0;187000;0;0;470;0;490;0;0
3505906;Batatais (SP);2018;0;26;0;3713;3842000;29;0;2040;0;8250;7980;0
3506003;Bauru (SP);2018;0;0;0;5;94250;0;0;54703;500;1745;192;0
3506102;Bebedouro (SP);2018;0;0;75;22;2535000;5;0;217199;192;6126;5040;0
3506201;Bento de Abreu (SP);2018;0;0;0;0;1320000;0;0;0;0;2700;3600;0
3506300;Bernardino de Campos (SP);2018;0;120;0;270;400000;1290;0;0;0;17540;6000;0
3506359;Bertioga (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3506409;Bilac (SP);2018;0;0;0;168;364000;0;0;0;0;3960;2400;0
3506508;Birigui (SP);2018;0;0;0;44;817120;0;0;0;0;17256;47574;0
3506607;Biritiba Mirim (SP);2018;0;0;0;0;0;0;0;0;142;0;0;160
3506706;Boa Esperança do Sul (SP);2018;0;0;112;15;2625000;0;0;220320;6000;4200;600;75
3506805;Bocaina (SP);2018;0;0;0;72;1368000;0;0;12900;113;2109;3041;0
3506904;Bofete (SP);2018;0;0;0;48;7200;0;0;57528;0;936;0;0
3507001;Boituva (SP);2018;0;0;128;16;480000;40;0;0;85;2400;1800;0
3507100;Bom Jesus dos Perdões (SP);2018;0;0;270;0;0;0;0;0;144;120;0;0
3507159;Bom Sucesso de Itararé (SP);2018;0;2;0;0;0;38;0;105;72;540;0;1400
3507209;Borá (SP);2018;0;0;0;0;357500;0;0;0;2814;176;0;0
3507308;Boracéia (SP);2018;0;0;0;68;620500;6;0;532;0;315;1613;0
3507407;Borborema (SP);2018;0;0;2420;54;2200500;6;0;31419;740;3240;1494;0
3507456;Borebi (SP);2018;0;0;0;0;235484;419;0;62000;200;346;2077;0
3507506;Botucatu (SP);2018;0;207;540;594;1600000;1620;0;326400;1150;22230;6666;2028
3507605;Bragança Paulista (SP);2018;0;0;720;750;6400;219;0;1250;240;22800;1500;840
3507704;Braúna (SP);2018;0;0;825;70;511056;0;0;0;1662;510;495;0
3507753;Brejo Alegre (SP);2018;0;0;30;0;198000;96;0;0;88;12240;8910;62
3507803;Brodowski (SP);2018;0;0;143;1425;935610;0;0;941;0;1800;1260;0
3507902;Brotas (SP);2018;0;0;2500;420;2640000;526;0;237735;2917;8817;3869;0
3508009;Buri (SP);2018;900;0;0;0;0;7115;0;288000;100;88702;84021;16800
3508108;Buritama (SP);2018;0;0;0;0;720000;552;0;0;0;1056;1128;0
3508207;Buritizal (SP);2018;0;0;0;796;898560;0;0;0;0;2100;5280;750
3508306;Cabrália Paulista (SP);2018;0;0;0;80;44000;0;0;28840;2060;91;270;45
3508405;Cabreúva (SP);2018;0;0;10;14;300;28;0;0;48;540;0;0
3508504;Caçapava (SP);2018;0;3900;0;0;240000;90;0;0;0;0;0;0
3508603;Cachoeira Paulista (SP);2018;0;450;85;0;9900;24;0;0;0;232;0;1200
3508702;Caconde (SP);2018;0;0;300;19320;16400;162;0;0;100;3582;0;0
3508801;Cafelândia (SP);2018;0;0;0;391;2208793;19;0;75153;275;1738;734;4550
3508900;Caiabu (SP);2018;5;2;0;0;446250;0;0;0;0;2077;0;0
3509007;Caieiras (SP);2018;0;0;0;2;2;0;0;0;0;0;0;0
3509106;Caiuá (SP);2018;14;0;150;0;299328;100;0;40;3000;747;0;135
3509205;Cajamar (SP);2018;0;0;5;0;0;0;0;0;2;0;0;0
3509254;Cajati (SP);2018;0;0;126000;0;60;6;0;0;320;63;0;0
3509304;Cajobi (SP);2018;0;0;0;0;640000;0;0;74553;0;234;313;140
3509403;Cajuru (SP);2018;0;0;100;3204;873000;0;0;7956;300;1200;0;287
3509452;Campina do Monte Alegre (SP);2018;0;0;25;0;136000;1476;0;1872;40;31470;16800;0
3509502;Campinas (SP);2018;0;0;1750;621;128000;70;0;250;1680;1380;1750;200
3509601;Campo Limpo Paulista (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3509700;Campos do Jordão (SP);2018;0;0;75;0;0;1;0;0;0;30;0;96
3509809;Campos Novos Paulista (SP);2018;0;0;0;29;517500;97;0;10880;60000;29268;42780;45
3509908;Cananéia (SP);2018;0;27;4500;0;50;13;0;0;2830;63;0;0
3509957;Canas (SP);2018;0;1941;0;0;0;0;0;0;800;0;0;550
3510005;Cândido Mota (SP);2018;0;0;1750;45;1743000;276;0;0;7725;72810;81660;212
3510104;Cândido Rodrigues (SP);2018;0;0;0;0;219200;0;0;771;540;714;60;0
3510153;Canitar (SP);2018;0;0;0;10;162500;0;0;0;20;2775;5634;0
3510203;Capão Bonito (SP);2018;0;0;200;0;0;13950;0;102000;375;106200;85500;10500
3510302;Capela do Alto (SP);2018;0;0;100;0;45000;480;0;71400;3125;5136;2100;112
3510401;Capivari (SP);2018;0;0;0;0;1717575;0;0;0;0;540;90;0
3510500;Caraguatatuba (SP);2018;0;0;1200;0;0;0;0;0;480;0;0;0
3510609;Carapicuíba (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3510708;Cardoso (SP);2018;718;0;380;53;1200456;1149;0;16583;0;5292;8118;5400
3510807;Casa Branca (SP);2018;0;0;60;170;1780000;12600;0;510000;8500;174000;20800;0
3510906;Cássia dos Coqueiros (SP);2018;0;14;350;3600;108000;198;0;2500;0;1440;0;50
3511003;Castilho (SP);2018;0;0;0;0;2032500;0;0;0;1500;2880;6000;0
3511102;Catanduva (SP);2018;0;0;51;0;1310955;0;0;5038;540;177;256;0
3511201;Catiguá (SP);2018;0;0;0;12;722500;0;0;204;352;480;0;0
3511300;Cedral (SP);2018;0;0;30;0;486000;0;0;3655;180;900;0;800
3511409;Cerqueira César (SP);2018;0;0;0;300;900000;1050;0;110000;0;34640;13182;0
3511508;Cerquilho (SP);2018;0;0;0;1;477180;168;0;0;0;1530;2310;0
3511607;Cesário Lange (SP);2018;0;0;0;0;1056000;646;0;12744;0;2345;2160;300
3511706;Charqueada (SP);2018;0;0;0;0;670000;0;0;0;50;640;0;0
3511904;Clementina (SP);2018;0;0;675;59;427649;0;0;0;130;432;450;400
3512001;Colina (SP);2018;0;0;975;0;2009600;0;0;30959;0;3360;1500;3500
3512100;Colômbia (SP);2018;0;0;220;4;3040000;76;0;377330;218;1423;3780;0
3512209;Conchal (SP);2018;0;0;140;0;242850;0;0;143000;14850;32200;4464;4400
3512308;Conchas (SP);2018;0;0;37;0;213440;0;0;10871;68;1152;970;0
3512407;Cordeirópolis (SP);2018;0;0;627;10;1118260;0;0;372;364;8288;700;217
3512506;Coroados (SP);2018;0;0;120;64;748000;0;0;0;1953;10894;13224;0
3512605;Coronel Macedo (SP);2018;0;0;0;450;40000;3612;0;7331;0;13320;23700;220
3512704;Corumbataí (SP);2018;0;0;0;38;259000;56;0;6500;2805;1650;130;0
3512803;Cosmópolis (SP);2018;0;0;359;0;622544;0;0;3525;2473;5914;286;1062
3512902;Cosmorama (SP);2018;0;0;0;30;1360000;0;0;67932;60;3930;540;0
3513009;Cotia (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3513108;Cravinhos (SP);2018;0;0;100;328;1546380;0;0;1660;0;1590;0;3000
3513207;Cristais Paulista (SP);2018;0;0;0;18000;467500;0;0;20094;0;6600;2394;0
3513306;Cruzália (SP);2018;0;360;125;0;340000;45;0;0;60;21815;22053;45
3513405;Cruzeiro (SP);2018;0;205;680;0;1625;60;0;252;440;274;0;900
3513504;Cubatão (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3513603;Cunha (SP);2018;0;0;0;0;0;120;0;0;320;3000;0;0
3513702;Descalvado (SP);2018;0;0;0;315;2240000;0;0;95277;1830;5100;0;0
3513850;Dirce Reis (SP);2018;0;0;0;0;160000;0;0;673;0;69;0;0
3513900;Divinolândia (SP);2018;0;0;0;7350;0;0;0;0;0;5400;0;620
3514007;Dobrada (SP);2018;0;0;0;0;872200;0;0;0;96;160;480;0
3514106;Dois Córregos (SP);2018;0;0;0;6137;3102500;0;0;929;1643;2365;957;78
3514205;Dolcinópolis (SP);2018;0;0;150;0;234000;0;0;11016;25;198;0;1000
3514304;Dourado (SP);2018;0;0;0;113;367200;0;0;0;0;4536;885;120
3514403;Dracena (SP);2018;0;0;143;144;1078000;0;0;0;780;350;0;50
3514502;Duartina (SP);2018;0;0;0;336;16100;3;0;25724;1350;850;0;210
3514601;Dumont (SP);2018;0;0;0;0;722500;0;0;0;78;360;600;0
3514700;Echaporã (SP);2018;0;0;0;194;144000;30;0;2640;30100;4338;8064;170
3514809;Eldorado (SP);2018;0;36;100000;0;0;15;0;0;87;113;0;0
3514908;Elias Fausto (SP);2018;0;0;0;0;553000;144;0;0;460;3120;525;4900
3514924;Elisiário (SP);2018;0;0;0;0;444024;0;0;156;106;48;0;0
3514957;Embaúba (SP);2018;0;0;0;4;522750;0;0;8531;0;180;120;0
3515004;Embu das Artes (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3515103;Embu-Guaçu (SP);2018;0;0;39;0;0;0;0;0;40;23;0;73
3515129;Emilianópolis (SP);2018;0;0;0;0;510000;0;0;0;0;960;2475;0
3515152;Engenheiro Coelho (SP);2018;0;0;0;0;186000;0;0;34664;8755;11741;1299;0
3515186;Espírito Santo do Pinhal (SP);2018;0;0;570;9300;126000;112;0;16400;160;7200;0;2810
3515194;Espírito Santo do Turvo (SP);2018;0;0;0;0;130000;0;0;63000;3020;744;1484;60
3515202;Estrela d'Oeste (SP);2018;0;0;2000;12;653600;0;0;48226;0;2100;384;0
3515301;Estrela do Norte (SP);2018;0;0;0;0;523600;0;0;0;2000;360;312;0
3515350;Euclides da Cunha Paulista (SP);2018;0;0;0;0;370860;0;0;0;90200;1673;675;0
3515400;Fartura (SP);2018;0;32;2000;6516;117000;414;0;0;0;16500;3960;0
3515509;Fernandópolis (SP);2018;0;0;1200;8;1360000;0;0;23664;0;3360;600;0
3515608;Fernando Prestes (SP);2018;0;0;0;0;900000;0;0;11592;352;204;0;0
3515657;Fernão (SP);2018;0;0;57;708;60;100;0;13500;2465;1080;0;0
3515707;Ferraz de Vasconcelos (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3515806;Flora Rica (SP);2018;0;0;20;0;459200;0;0;16;100;4680;140;0
3515905;Floreal (SP);2018;0;0;1170;0;270000;0;0;3965;0;90;288;0
3516002;Flórida Paulista (SP);2018;7;0;220;90;1140440;0;0;0;26;1536;605;100
3516101;Florínea (SP);2018;0;300;20;0;843220;0;0;0;37;16500;21399;0
3516200;Franca (SP);2018;0;0;690;20544;160000;0;0;204000;50;3300;3960;200
3516309;Francisco Morato (SP);2018;0;0;72;0;0;0;0;0;0;0;0;0
3516408;Franco da Rocha (SP);2018;0;0;25;0;0;0;0;0;81;0;0;0
3516507;Gabriel Monteiro (SP);2018;0;0;300;237;441760;9;0;0;0;1500;0;0
3516606;Gália (SP);2018;0;0;30;4765;0;113;0;48960;18875;3069;1710;62
3516705;Garça (SP);2018;0;0;0;19050;0;24;0;3250;15700;10500;1500;0
3516804;Gastão Vidigal (SP);2018;0;0;2600;0;423359;0;0;0;0;1260;580;75
3516853;Gavião Peixoto (SP);2018;0;0;0;11;504000;0;0;60000;9520;1500;5120;0
3516903;General Salgado (SP);2018;0;0;5380;0;845000;44;0;0;0;8400;1620;0
3517000;Getulina (SP);2018;0;0;2125;337;1518750;0;0;61689;1900;900;288;0
3517109;Glicério (SP);2018;0;0;45;36;600566;0;0;0;16;810;5514;800
3517208;Guaiçara (SP);2018;0;0;75;1;805000;0;0;20907;200;480;133;1000
3517307;Guaimbê (SP);2018;0;0;480;125;144980;0;0;41616;577;1084;0;0
3517406;Guaíra (SP);2018;0;0;0;0;5270000;5796;0;0;240;104840;70680;55250
3517505;Guapiaçu (SP);2018;0;0;247;0;1064000;0;0;48966;216;3720;1320;0
3517604;Guapiara (SP);2018;0;10;140;0;0;110;0;200;250;12000;16200;35000
3517703;Guará (SP);2018;0;0;0;60;1831000;80;0;0;75;3318;13445;50
3517802;Guaraçaí (SP);2018;0;0;0;0;1750000;0;0;13200;1200;1080;0;0
3517901;Guaraci (SP);2018;0;0;154;0;3192000;0;0;45971;62;8003;4773;0
3518008;Guarani d'Oeste (SP);2018;0;0;0;0;120000;0;0;1958;0;672;72;0
3518107;Guarantã (SP);2018;0;0;240;372;674940;0;0;64563;200;1200;0;62
3518206;Guararapes (SP);2018;0;0;0;0;3260000;0;0;0;0;7900;7056;8000
3518305;Guararema (SP);2018;0;0;0;0;1000;69;0;100;2500;0;0;800
3518404;Guaratinguetá (SP);2018;0;12619;800;0;0;0;0;0;220;120;168;0
3518503;Guareí (SP);2018;0;18;208;17;80000;58;0;0;1000;10296;2400;75
3518602;Guariba (SP);2018;0;0;0;0;1802000;0;0;72;0;1450;2640;0
3518701;Guarujá (SP);2018;0;0;0;0;0;0;0;0;26;0;0;0
3518800;Guarulhos (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3518859;Guatapará (SP);2018;0;0;0;0;1853572;0;0;0;400;4347;0;0
3518909;Guzolândia (SP);2018;0;0;450;1;216000;0;0;5160;0;1080;720;0
3519006;Herculândia (SP);2018;0;0;0;168;968000;0;0;0;5190;2730;225;0
3519055;Holambra (SP);2018;0;0;0;0;39000;75;0;12240;100;4950;2520;240
3519071;Hortolândia (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3519105;Iacanga (SP);2018;0;0;0;0;1600000;0;0;29308;0;1800;6000;60
3519204;Iacri (SP);2018;0;0;455;530;763000;12;0;705;3000;2625;0;0
3519253;Iaras (SP);2018;0;0;105;1;301000;790;0;365806;234;2556;4575;0
3519303;Ibaté (SP);2018;0;0;0;0;1292000;0;0;17992;0;207;75;0
3519402;Ibirá (SP);2018;0;0;0;10;1016000;0;0;20564;1500;5760;0;0
3519501;Ibirarema (SP);2018;0;0;0;0;481525;84;0;0;20800;18500;33390;0
3519600;Ibitinga (SP);2018;0;0;1540;15;2635500;0;0;83700;800;8118;4320;0
3519709;Ibiúna (SP);2018;0;6;0;5;0;630;0;196;2000;8380;750;5350
3519808;Icém (SP);2018;0;0;0;0;572000;0;0;11616;0;5850;345;0
3519907;Iepê (SP);2018;0;0;0;0;711999;0;0;0;648;47439;37818;0
3520004;Igaraçu do Tietê (SP);2018;0;0;0;0;596785;0;0;0;0;30;0;0
3520103;Igarapava (SP);2018;0;0;0;680;2257600;0;0;8085;750;4752;7200;552
3520202;Igaratá (SP);2018;0;0;0;0;0;0;0;0;8;0;0;0
3520301;Iguape (SP);2018;0;6128;19200;0;0;90;0;11300;3400;120;0;0
3520400;Ilhabela (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3520442;Ilha Solteira (SP);2018;0;0;1230;0;1360000;96;0;0;150;2100;1014;0
3520509;Indaiatuba (SP);2018;0;0;0;144;158000;864;0;0;272;4950;735;1400
3520608;Indiana (SP);2018;417;0;285;30;5380;0;0;111;1107;180;0;0
3520707;Indiaporã (SP);2018;0;0;800;0;400000;0;0;13260;0;3000;2403;0
3520806;Inúbia Paulista (SP);2018;0;0;0;42;220400;0;0;0;0;18;1071;0
3520905;Ipaussu (SP);2018;0;0;0;24;972000;0;0;0;0;3960;3780;0
3521002;Iperó (SP);2018;0;0;800;0;0;182;0;15750;1794;3386;262;108
3521101;Ipeúna (SP);2018;0;0;96;0;428736;0;0;0;525;800;0;0
3521150;Ipiguá (SP);2018;0;0;0;0;220500;0;0;11800;90;1800;0;0
3521200;Iporanga (SP);2018;0;110;1500;3;300;80;0;40;1050;400;0;42
3521309;Ipuã (SP);2018;0;0;0;0;2240000;288;0;0;25;13767;36086;0
3521408;Iracemápolis (SP);2018;0;0;167;0;588200;0;0;865;31;96;1590;0
3521507;Irapuã (SP);2018;0;0;2600;0;837000;0;0;55432;0;13812;210;6200
3521606;Irapuru (SP);2018;0;0;900;560;266000;46;0;286;425;642;0;0
3521705;Itaberá (SP);2018;0;180;1800;8;0;16120;0;33250;720;81500;160500;4800
3521804;Itaí (SP);2018;7200;0;7201;1020;675000;20150;0;46500;7;76800;70300;0
3521903;Itajobi (SP);2018;0;0;1400;3;2160000;0;7;42540;900;1680;0;0
3522000;Itaju (SP);2018;0;0;0;24;525000;18;0;5320;0;3360;1224;0
3522109;Itanhaém (SP);2018;0;0;41580;0;0;0;0;0;260;0;0;0
3522158;Itaoca (SP);2018;0;8;104;4;720;45;0;20;327;140;0;700
3522208;Itapecerica da Serra (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3522307;Itapetininga (SP);2018;0;0;1500;0;584000;2100;0;319422;2000;98190;72000;2100
3522406;Itapeva (SP);2018;4500;2400;1750;0;200000;35000;0;36720;1350;385000;341400;81000
3522505;Itapevi (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3522604;Itapira (SP);2018;0;6;165;1145;280800;22;0;11960;5288;10284;1956;1100
3522653;Itapirapuã Paulista (SP);2018;0;18;161;0;900;50;0;121;225;147;0;0
3522703;Itápolis (SP);2018;0;0;225;0;2880000;0;0;136530;10800;14000;11250;0
3522802;Itaporanga (SP);2018;0;0;1080;218;7000;720;0;6216;600;11220;32670;1370
3522901;Itapuí (SP);2018;0;0;0;137;641250;0;0;0;0;2430;1434;0
3523008;Itapura (SP);2018;0;0;432;0;950000;1115;0;0;400;1572;5400;0
3523107;Itaquaquecetuba (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3523206;Itararé (SP);2018;0;0;480;2;2100;8327;0;4480;342;61795;61200;5600
3523305;Itariri (SP);2018;0;0;60000;0;0;0;0;0;530;0;0;0
3523404;Itatiba (SP);2018;0;0;90;592;7500;30;0;213;96;4320;210;750
3523503;Itatinga (SP);2018;0;0;0;450;536000;0;0;83232;325;13320;3864;0
3523602;Itirapina (SP);2018;0;0;480;115;525000;6;0;13959;10;1299;780;0
3523701;Itirapuã (SP);2018;0;0;900;8568;72000;24;0;0;0;1380;108;0
3523800;Itobi (SP);2018;0;0;0;600;32000;4702;0;0;0;12540;0;0
3523909;Itu (SP);2018;0;0;30;82;142200;18;0;0;190;2250;315;700
3524006;Itupeva (SP);2018;0;0;0;0;400;1;0;15;600;1440;0;160
3524105;Ituverava (SP);2018;0;0;87;656;4037500;288;0;0;0;8786;35189;5638
3524204;Jaborandi (SP);2018;0;223;0;0;1466400;0;0;0;0;2448;7260;0
3524303;Jaboticabal (SP);2018;0;0;0;0;4891750;24;0;180;940;9000;11010;15580
3524402;Jacareí (SP);2018;0;0;180;0;400;6;0;0;78;0;0;120
3524501;Jaci (SP);2018;0;0;110;49;617980;0;0;925;1260;3150;24;0
3524600;Jacupiranga (SP);2018;0;50;90000;0;20;0;0;0;240;140;0;0
3524709;Jaguariúna (SP);2018;0;0;220;0;200000;36;0;21663;250;2310;72;228
3524808;Jales (SP);2018;0;0;2250;13;495000;2;0;37726;750;750;0;1400
3524907;Jambeiro (SP);2018;0;12;0;0;0;90;0;0;0;0;0;0
3525003;Jandira (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3525102;Jardinópolis (SP);2018;0;0;26;31;2194640;14;0;155;140;1254;10800;600
3525201;Jarinu (SP);2018;0;0;0;0;1300;27;0;310;600;1386;0;0
3525300;Jaú (SP);2018;81;54;437;1840;3438400;0;0;108;125;1359;8914;0
3525409;Jeriquara (SP);2018;0;0;0;8460;368000;180;0;4886;20;2736;2160;62
3525508;Joanópolis (SP);2018;0;0;1075;15;0;20;0;75;76;680;0;360
3525607;João Ramalho (SP);2018;0;0;0;0;762588;0;0;0;4791;1276;3798;0
3525706;José Bonifácio (SP);2018;0;0;340;12;2520000;0;0;28560;480;14100;15700;1600
3525805;Júlio Mesquita (SP);2018;0;0;1350;210;59220;0;0;16279;0;1500;0;0
3525854;Jumirim (SP);2018;0;0;0;36;40000;48;0;0;0;1008;90;0
3525904;Jundiaí (SP);2018;0;0;460;36;0;24;0;1846;1600;780;0;125
3526001;Junqueirópolis (SP);2018;0;0;540;180;1820000;0;0;0;40;960;0;60
3526100;Juquiá (SP);2018;0;0;44720;3;0;0;0;0;720;80;0;0
3526209;Juquitiba (SP);2018;0;0;0;0;0;0;0;0;0;0;0;0
3526308;Lagoinha (SP);2018;0;0;0;0;490;11;0;0;200;1200;0;0
3526407;Laranjal Paulista (SP);2018;0;0;180;18;400000;0;0;0;0;22440;1475;0
3526506;Lavínia (SP);2018;0;0;0;0;1820000;0;0;0;0;3688;2257;0
3526605;Lavrinhas (SP);2018;0;6;0;0;0;30;0;0;220;92;0;159
3526704;Leme (SP);2018;1035;0;3300;1058;1773300;0;0;12240;190;28800;2700;1200
3526803;Lençóis Paulista (SP);2018;0;0;35;499;2519400;0;0;41866;0;720;6430;0
3526902;Limeira (SP);2018;0;5;440;32;1120000;7;0;39332;1542;725;278;0
3527009;Lindóia (SP);2018;0;0;0;185;1700;8;0;0;0;207;0;350
3527108;Lins (SP);2018;0;0;18;144;2640400;0;0;1077;0;4650;1204;180
3527207;Lorena (SP);2018;0;0;0;0;0;0;0;0;0;0;42;0
3527256;Lourdes (SP);2018;0;0;0;0;230400;0;0;0;0;462;2880;0
3527306;Louveira (SP);2018;0;0;105;0;990;4;0;0;217;182;0;100
3527405;Lucélia (SP);2018;0;0;30;98;513400;0;0;0;375;240;207;0
3527504;Lucianópolis (SP);2018;0;0;0;117;28800;0;0;159100;6380;184;580;71
3527603;Luís Antônio (SP);2018;0;0;0;61;3400000;0;0;47700;0;3600;6300;0
3527702;Luiziânia (SP);2018;0;0;750;36;405880;0;0;0;662;720;600;0
3527801;Lupércio (SP);2018;0;0;80;1200;0;2;0;2644;6000;1800;3240;75
3527900;Lutécia (SP);2018;0;0;0;19;654597;0;0;0;3750;4400;10800;0
3528007;Macatuba (SP);2018;0;0;0;198;1270994;0;0;0;960;960;3502;0
